Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2006-10-01,01:00,,,3,28,,,,,
2006-10-01,02:00,,,5,23,,,,,
2006-10-01,03:00,,,1,20,,,,,
2006-10-01,04:00,,,1,16,,,,,
2006-10-01,05:00,,,1,9,,,,,
2006-10-01,06:00,,,1,9,,,,,
2006-10-01,07:00,,,1,10,31,,,,
2006-10-01,08:00,,,2,12,23,,,,
2006-10-01,09:00,,,1,12,28,,,,
2006-10-01,10:00,,,2,12,36,,,,
2006-10-01,11:00,,,1,8,47,,,,
2006-10-01,12:00,,,2,7,58,,,,
2006-10-01,13:00,,,3,6,67,,,,
2006-10-01,14:00,,,2,6,71,,,,
2006-10-01,15:00,,,3,7,71,,,,
2006-10-01,16:00,,,2,7,70,,,,
2006-10-01,17:00,,,2,9,64,,,,
2006-10-01,18:00,,,1,12,57,,,,
2006-10-01,19:00,,,3,18,43,,,,
2006-10-01,20:00,,,1,19,34,,,,
2006-10-01,21:00,,,6,20,29,,,,
2006-10-01,22:00,,,1,12,35,,,,
2006-10-01,23:00,,,4,25,8,,,,
2006-10-02,00:00,,,11,29,2,,,,
2006-10-02,01:00,,,10,29,2,,,,
2006-10-02,02:00,,,1,12,31,,,,
2006-10-02,03:00,,,2,9,34,,,,
2006-10-02,04:00,,,3,12,23,,,,
2006-10-02,05:00,,,3,11,35,,,,
2006-10-02,06:00,,,10,15,37,,,,
2006-10-02,07:00,,,15,24,30,,,,
2006-10-02,08:00,,,14,23,31,,,,
2006-10-02,09:00,,,11,20,36,,,,
2006-10-02,10:00,,,12,19,41,,,,
2006-10-02,11:00,,,13,17,47,,,,
2006-10-02,12:00,,,17,17,48,,,,
2006-10-02,13:00,,,23,25,42,,,,
2006-10-02,14:00,,,10,20,47,,,,
2006-10-02,15:00,,,16,23,56,,,,
2006-10-02,16:00,,,5,20,65,,,,
2006-10-02,17:00,,,6,21,60,,,,
2006-10-02,18:00,,,2,20,54,,,,
2006-10-02,19:00,,,3,20,49,,,,
2006-10-02,20:00,,,1,13,55,,,,
2006-10-02,21:00,,,3,10,63,,,,
2006-10-02,22:00,,,1,10,58,,,,
2006-10-02,23:00,,,3,11,48,,,,
2006-10-03,00:00,,,1,6,55,,,,
2006-10-03,01:00,,,1,5,58,,,,
2006-10-03,02:00,,,1,4,60,,,,
2006-10-03,03:00,,,1,4,64,,,,
2006-10-03,04:00,,,1,4,63,,,,
2006-10-03,05:00,,,1,4,49,,,,
2006-10-03,06:00,,,1,10,30,,,,
2006-10-03,07:00,,,1,9,27,,,,
2006-10-03,08:00,,,1,11,32,,,,
2006-10-03,09:00,,,5,22,15,,,,
2006-10-03,10:00,,,6,15,27,,,,
2006-10-03,11:00,,,4,13,27,,,,
2006-10-03,12:00,,,2,12,33,,,,
2006-10-03,13:00,,,5,15,28,,,,
2006-10-03,14:00,,,1,13,28,,,,
2006-10-03,15:00,,,2,13,33,,,,
2006-10-03,16:00,,,2,15,35,,,,
2006-10-03,17:00,,,9,21,30,,,,
2006-10-03,18:00,,,9,24,21,,,,
2006-10-03,19:00,,,6,18,27,,,,
2006-10-03,20:00,,,3,16,29,,,,
2006-10-03,21:00,,,3,14,30,,,,
2006-10-03,22:00,,,2,14,27,,,,
2006-10-03,23:00,,,1,16,24,,,,
2006-10-04,00:00,,,1,12,28,,,,
2006-10-04,01:00,,,1,18,37,,,,
2006-10-04,02:00,,,1,13,39,,,,
2006-10-04,03:00,,,1,12,50,,,,
2006-10-04,04:00,,,2,14,42,,,,
2006-10-04,05:00,,,10,16,33,,,,
2006-10-04,06:00,,,14,18,44,,,,
2006-10-04,07:00,,,23,31,33,,,,
2006-10-04,08:00,,,23,34,27,,,,
2006-10-04,09:00,,,27,31,27,,,,
2006-10-04,10:00,,,25,27,30,,,,
2006-10-04,11:00,,,30,24,32,,,,
2006-10-04,12:00,,,17,19,38,,,,
2006-10-04,13:00,,,20,25,38,,,,
2006-10-04,14:00,,,15,19,45,,,,
2006-10-04,15:00,,,29,24,36,,,,
2006-10-04,16:00,,,19,22,40,,,,
2006-10-04,17:00,,,17,26,38,,,,
2006-10-04,18:00,,,16,31,30,,,,
2006-10-04,19:00,,,20,34,22,,,,
2006-10-04,20:00,,,4,16,38,,,,
2006-10-04,21:00,,,5,16,34,,,,
2006-10-04,22:00,,,2,17,33,,,,
2006-10-04,23:00,,,1,13,35,,,,
2006-10-05,00:00,,,1,12,37,,,,
2006-10-05,01:00,,,1,12,35,,,,
2006-10-05,02:00,,,1,11,34,,,,
2006-10-05,03:00,,,1,12,32,,,,
2006-10-05,04:00,,,5,12,32,,,,
2006-10-05,05:00,,,11,20,23,,,,
2006-10-05,06:00,,,36,36,12,,,,
2006-10-05,07:00,,,44,38,10,,,,
2006-10-05,08:00,,,39,34,8,,,,
2006-10-05,09:00,,,43,35,8,,,,
2006-10-05,10:00,,,16,29,26,,,,
2006-10-05,11:00,,,23,32,22,,,,
2006-10-05,12:00,,,26,30,17,,,,
2006-10-05,13:00,,,19,25,23,,,,
2006-10-05,14:00,,,23,26,34,,,,
2006-10-05,15:00,,,29,34,48,,,,
2006-10-05,16:00,,,21,27,46,,,,
2006-10-05,17:00,,,27,35,37,,,,
2006-10-05,18:00,,,15,28,34,,,,
2006-10-05,19:00,,,8,29,32,,,,
2006-10-05,20:00,,,3,29,26,,,,
2006-10-05,21:00,,,6,24,31,,,,
2006-10-05,22:00,,,2,21,33,,,,
2006-10-05,23:00,,,1,17,34,,,,
2006-10-06,00:00,,,1,12,41,,,,
2006-10-06,01:00,,,1,10,45,,,,
2006-10-06,02:00,,,1,9,47,,,,
2006-10-06,03:00,,,1,8,49,,,,
2006-10-06,04:00,,,1,9,48,,,,
