Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-11-01,,,,,,,,22.40,,,,,,,,
2018-11-01,01:00,,1016,88.6,6,24,,,,,,,0,4.5,0.0,104
2018-11-01,02:00,,1016,87.8,1,22,,,,,,,0,4.4,0.0,177
2018-11-01,03:00,,1015,89.7,7,22,,,,,,,0,3.7,0.1,163
2018-11-01,04:00,,1015,90.1,14,22,,,,,,,0,3.7,0.1,191
2018-11-01,05:00,,1015,90.5,18,23,,,,,,,0,3.4,0.2,160
2018-11-01,06:00,,1015,90.9,45,26,,,,,,,0,3.1,0.1,180
2018-11-01,07:00,,1014,91.3,76,29,,,,,,,0,2.8,0.1,169
2018-11-01,08:00,,1014,91.3,124,36,,,,,,,17,3.0,0.0,161
2018-11-01,09:00,,1013,87.8,108,34,,,,,,,107,4.3,0.1,164
2018-11-01,10:00,,1013,74.2,73,34,,,,,,,180,8.5,0.1,154
2018-11-01,11:00,,1012,68.8,57,32,,,,,,,283,10.8,0.1,124
2018-11-01,12:00,,1012,69.6,67,39,,,,,,,144,11.6,0.2,196
2018-11-01,13:00,,1012,71.6,48,36,,,,,,,97,11.8,0.2,249
2018-11-01,14:00,,1011,74.1,40,33,,,,,,,64,11.3,0.1,280
2018-11-01,15:00,,1010,76.0,42,33,,,,,,,53,11.4,0.2,47
2018-11-01,16:00,,1010,78.8,73,36,,,,,,,43,11.4,0.2,212
2018-11-01,17:00,,1010,79.0,87,39,,,,,,,18,10.9,0.3,195
2018-11-01,18:00,,1011,83.5,69,34,,,,,,,0,10.0,0.2,164
2018-11-01,19:00,,1011,83.4,50,35,,,,,,,0,9.7,0.5,205
2018-11-01,20:00,,1012,74.4,5,28,,,,,,,0,10.4,2.0,215
2018-11-01,21:00,,1013,75.2,3,25,,,,,,,0,9.9,1.3,224
2018-11-01,22:00,,1014,75.8,2,20,,,,,,,0,9.7,2.2,215
2018-11-01,23:00,,1014,78.2,4,26,,,,,,,0,9.0,2.3,216
2018-11-02,,,,,,,,14.03,,,,,,,,
