Datum Zeit,Klingenthal NO2
,µg/m³
01-08-03 00:00,9
31-07-03 23:00,13
31-07-03 22:00,16
31-07-03 21:00,17
31-07-03 20:00,13
31-07-03 19:00,15
31-07-03 18:00,18
31-07-03 17:00,20
31-07-03 16:00,14
31-07-03 15:00,15
31-07-03 14:00,18
31-07-03 13:00,13
31-07-03 12:00,17
31-07-03 11:00,19
31-07-03 10:00,30
31-07-03 09:00,35
31-07-03 08:00,37
31-07-03 07:00,33
31-07-03 06:00,32
31-07-03 05:00,25
31-07-03 04:00,9
31-07-03 03:00,6
31-07-03 02:00,7
31-07-03 01:00,9
31-07-03 00:00,9
30-07-03 23:00,14
30-07-03 22:00,15
30-07-03 21:00,21
30-07-03 20:00,18
30-07-03 19:00,9
30-07-03 18:00,14
30-07-03 17:00,26
30-07-03 16:00,10
30-07-03 15:00,9
30-07-03 14:00,12
30-07-03 13:00,10
30-07-03 12:00,10
30-07-03 11:00,12
30-07-03 10:00,13
30-07-03 09:00,16
30-07-03 08:00,13
30-07-03 07:00,18
30-07-03 06:00,17
30-07-03 05:00,14
30-07-03 04:00,7
30-07-03 03:00,6
30-07-03 02:00,5
30-07-03 01:00,6
30-07-03 00:00,7
29-07-03 23:00,9
29-07-03 22:00,10
29-07-03 21:00,8
29-07-03 20:00,11
29-07-03 19:00,14
29-07-03 18:00,23
29-07-03 17:00,25
29-07-03 16:00,27
29-07-03 15:00,14
29-07-03 14:00,12
29-07-03 13:00,27
29-07-03 12:00,24
29-07-03 11:00,17
29-07-03 10:00,21
29-07-03 09:00,19
29-07-03 08:00,26
29-07-03 07:00,12
29-07-03 06:00,10
29-07-03 05:00,9
29-07-03 04:00,6
29-07-03 03:00,6
29-07-03 02:00,7
29-07-03 01:00,6
29-07-03 00:00,7
28-07-03 23:00,9
28-07-03 22:00,13
28-07-03 21:00,15
28-07-03 20:00,17
28-07-03 19:00,14
28-07-03 18:00,17
28-07-03 17:00,21
28-07-03 16:00,19
28-07-03 15:00,16
28-07-03 14:00,16
28-07-03 13:00,17
28-07-03 12:00,24
28-07-03 11:00,27
28-07-03 10:00,28
28-07-03 09:00,23
28-07-03 08:00,28
28-07-03 07:00,23
28-07-03 06:00,23
28-07-03 05:00,12
28-07-03 04:00,6
28-07-03 03:00,5
28-07-03 02:00,5
28-07-03 01:00,4
28-07-03 00:00,4
27-07-03 23:00,5
27-07-03 22:00,7
27-07-03 21:00,11
27-07-03 20:00,13
27-07-03 19:00,13
27-07-03 18:00,14
27-07-03 17:00,12
27-07-03 16:00,10
27-07-03 15:00,6
27-07-03 14:00,6
27-07-03 13:00,6
27-07-03 12:00,7
27-07-03 11:00,7
27-07-03 10:00,8
27-07-03 09:00,11
27-07-03 08:00,11
27-07-03 07:00,6
27-07-03 06:00,6
27-07-03 05:00,6
27-07-03 04:00,7
27-07-03 03:00,6
27-07-03 02:00,6
27-07-03 01:00,8
27-07-03 00:00,8
26-07-03 23:00,7
26-07-03 22:00,16
26-07-03 21:00,19
26-07-03 20:00,12
26-07-03 19:00,6
26-07-03 18:00,6
26-07-03 17:00,7
26-07-03 16:00,8
26-07-03 15:00,7
26-07-03 14:00,11
26-07-03 13:00,8
26-07-03 12:00,17
26-07-03 11:00,22
26-07-03 10:00,19
26-07-03 09:00,15
26-07-03 08:00,10
26-07-03 07:00,8
26-07-03 06:00,10
26-07-03 05:00,8
26-07-03 04:00,6
26-07-03 03:00,8
26-07-03 02:00,7
26-07-03 01:00,10
26-07-03 00:00,8
25-07-03 23:00,15
25-07-03 22:00,18
25-07-03 21:00,20
25-07-03 20:00,11
25-07-03 19:00,10
25-07-03 18:00,10
25-07-03 17:00,10
25-07-03 16:00,11
25-07-03 15:00,14
25-07-03 14:00,19
25-07-03 13:00,10
25-07-03 12:00,14
25-07-03 11:00,17
25-07-03 10:00,20
25-07-03 09:00,15
25-07-03 08:00,16
25-07-03 07:00,19
25-07-03 06:00,32
25-07-03 05:00,22
25-07-03 04:00,6
25-07-03 03:00,5
25-07-03 02:00,5
25-07-03 01:00,6
25-07-03 00:00,10
24-07-03 23:00,9
24-07-03 22:00,8
24-07-03 21:00,10
24-07-03 20:00,13
24-07-03 19:00,17
24-07-03 18:00,21
24-07-03 17:00,26
24-07-03 16:00,26
24-07-03 15:00,26
24-07-03 14:00,15
24-07-03 13:00,10
24-07-03 12:00,13
24-07-03 11:00,25
24-07-03 10:00,15
24-07-03 09:00,13
24-07-03 08:00,17
24-07-03 07:00,21
24-07-03 06:00,24
24-07-03 05:00,17
24-07-03 04:00,6
24-07-03 03:00,6
24-07-03 02:00,5
24-07-03 01:00,4
24-07-03 00:00,5
23-07-03 23:00,8
23-07-03 22:00,9
23-07-03 21:00,12
23-07-03 20:00,10
23-07-03 19:00,10
23-07-03 18:00,11
23-07-03 17:00,11
23-07-03 16:00,7
23-07-03 15:00,8
23-07-03 14:00,12
23-07-03 13:00,6
23-07-03 12:00,12
23-07-03 11:00,16
23-07-03 10:00,13
23-07-03 09:00,13
23-07-03 08:00,16
23-07-03 07:00,14
23-07-03 06:00,15
23-07-03 05:00,12
23-07-03 04:00,8
23-07-03 03:00,8
23-07-03 02:00,8
23-07-03 01:00,8
23-07-03 00:00,10
22-07-03 23:00,15
22-07-03 22:00,16
22-07-03 21:00,20
22-07-03 20:00,19
22-07-03 19:00,19
22-07-03 18:00,20
22-07-03 17:00,24
22-07-03 16:00,29
22-07-03 15:00,33
22-07-03 14:00,23
22-07-03 13:00,14
22-07-03 12:00,15
22-07-03 11:00,17
22-07-03 10:00,17
22-07-03 09:00,18
22-07-03 08:00,15
22-07-03 07:00,23
22-07-03 06:00,26
22-07-03 05:00,18
22-07-03 04:00,8
22-07-03 03:00,8
22-07-03 02:00,9
22-07-03 01:00,10
22-07-03 00:00,13
21-07-03 23:00,14
21-07-03 22:00,18
21-07-03 21:00,17
21-07-03 20:00,19
21-07-03 19:00,17
21-07-03 18:00,23
21-07-03 17:00,22
21-07-03 16:00,14
21-07-03 15:00,8
21-07-03 14:00,11
21-07-03 13:00,11
21-07-03 12:00,9
21-07-03 11:00,16
21-07-03 10:00,15
21-07-03 09:00,8
21-07-03 08:00,23
21-07-03 07:00,23
21-07-03 06:00,36
21-07-03 05:00,23
21-07-03 04:00,17
21-07-03 03:00,11
21-07-03 02:00,8
21-07-03 01:00,10
21-07-03 00:00,13
20-07-03 23:00,17
20-07-03 22:00,17
20-07-03 21:00,26
20-07-03 20:00,16
