Datum Zeit,Zinnwald NO2
,µg/m³
01-08-03 00:00,5
31-07-03 23:00,6
31-07-03 22:00,6
31-07-03 21:00,7
31-07-03 20:00,8
31-07-03 19:00,6
31-07-03 18:00,8
31-07-03 17:00,8
31-07-03 16:00,4
31-07-03 15:00,5
31-07-03 14:00,5
31-07-03 13:00,6
31-07-03 12:00,6
31-07-03 11:00,6
31-07-03 10:00,6
31-07-03 09:00,5
31-07-03 08:00,7
31-07-03 07:00,8
31-07-03 06:00,9
31-07-03 05:00,8
31-07-03 04:00,5
31-07-03 03:00,7
31-07-03 02:00,8
31-07-03 01:00,10
31-07-03 00:00,10
30-07-03 23:00,5
30-07-03 22:00,6
30-07-03 21:00,10
30-07-03 20:00,7
30-07-03 19:00,7
30-07-03 18:00,5
30-07-03 17:00,5
30-07-03 16:00,5
30-07-03 15:00,5
30-07-03 14:00,5
30-07-03 13:00,5
30-07-03 12:00,5
30-07-03 11:00,4
30-07-03 10:00,4
30-07-03 09:00,5
30-07-03 08:00,6
30-07-03 07:00,12
30-07-03 06:00,7
30-07-03 05:00,5
30-07-03 04:00,6
30-07-03 03:00,6
30-07-03 02:00,5
30-07-03 01:00,5
30-07-03 00:00,4
29-07-03 23:00,4
29-07-03 22:00,4
29-07-03 21:00,4
29-07-03 20:00,4
29-07-03 19:00,4
29-07-03 18:00,8
29-07-03 17:00,7
29-07-03 16:00,7
29-07-03 15:00,7
29-07-03 14:00,9
29-07-03 13:00,7
29-07-03 12:00,7
29-07-03 11:00,6
29-07-03 10:00,6
29-07-03 09:00,5
29-07-03 08:00,5
29-07-03 07:00,6
29-07-03 06:00,5
29-07-03 05:00,6
29-07-03 04:00,5
29-07-03 03:00,6
29-07-03 02:00,5
29-07-03 01:00,7
29-07-03 00:00,5
28-07-03 23:00,6
28-07-03 22:00,5
28-07-03 21:00,8
28-07-03 20:00,8
28-07-03 19:00,8
28-07-03 18:00,4
28-07-03 17:00,4
28-07-03 16:00,5
28-07-03 15:00,5
28-07-03 14:00,4
28-07-03 13:00,5
28-07-03 12:00,4
28-07-03 11:00,4
28-07-03 10:00,4
28-07-03 09:00,5
28-07-03 08:00,8
28-07-03 07:00,5
28-07-03 06:00,3
28-07-03 05:00,3
28-07-03 04:00,3
28-07-03 03:00,4
28-07-03 02:00,3
28-07-03 01:00,3
28-07-03 00:00,7
27-07-03 23:00,3
27-07-03 22:00,3
27-07-03 21:00,3
27-07-03 20:00,3
27-07-03 19:00,3
27-07-03 18:00,5
27-07-03 17:00,7
27-07-03 16:00,11
27-07-03 15:00,11
27-07-03 14:00,11
27-07-03 13:00,10
27-07-03 12:00,20
27-07-03 11:00,23
27-07-03 10:00,23
27-07-03 09:00,26
27-07-03 08:00,41
27-07-03 07:00,57
27-07-03 06:00,14
27-07-03 05:00,19
27-07-03 04:00,33
27-07-03 03:00,16
27-07-03 02:00,20
27-07-03 01:00,6
27-07-03 00:00,5
26-07-03 23:00,3
26-07-03 22:00,4
26-07-03 21:00,5
26-07-03 20:00,5
26-07-03 19:00,3
26-07-03 18:00,4
26-07-03 17:00,12
26-07-03 16:00,17
26-07-03 15:00,19
26-07-03 14:00,9
26-07-03 13:00,18
26-07-03 12:00,18
26-07-03 11:00,15
26-07-03 10:00,16
26-07-03 09:00,26
