Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-01-02 00:00,33
31-12-01 23:00,27
31-12-01 22:00,30
31-12-01 21:00,28
31-12-01 20:00,30
31-12-01 19:00,34
31-12-01 18:00,31
31-12-01 17:00,30
31-12-01 16:00,35
31-12-01 15:00,33
31-12-01 14:00,35
31-12-01 13:00,36
31-12-01 12:00,41
31-12-01 11:00,37
31-12-01 10:00,30
31-12-01 09:00,
31-12-01 08:00,35
31-12-01 07:00,36
31-12-01 06:00,37
31-12-01 05:00,34
31-12-01 04:00,34
31-12-01 03:00,34
31-12-01 02:00,35
31-12-01 01:00,43
31-12-01 00:00,38
30-12-01 23:00,40
30-12-01 22:00,46
30-12-01 21:00,51
30-12-01 20:00,48
30-12-01 19:00,50
30-12-01 18:00,48
30-12-01 17:00,49
30-12-01 16:00,50
30-12-01 15:00,52
30-12-01 14:00,54
30-12-01 13:00,53
30-12-01 12:00,56
30-12-01 11:00,58
30-12-01 10:00,61
30-12-01 09:00,
30-12-01 08:00,59
30-12-01 07:00,58
30-12-01 06:00,50
30-12-01 05:00,31
30-12-01 04:00,23
30-12-01 03:00,31
30-12-01 02:00,32
30-12-01 01:00,16
30-12-01 00:00,21
29-12-01 23:00,26
29-12-01 22:00,20
29-12-01 21:00,22
29-12-01 20:00,20
29-12-01 19:00,27
29-12-01 18:00,27
29-12-01 17:00,24
29-12-01 16:00,30
29-12-01 15:00,31
29-12-01 14:00,33
29-12-01 13:00,33
29-12-01 12:00,31
29-12-01 11:00,30
29-12-01 10:00,
29-12-01 09:00,40
29-12-01 08:00,49
29-12-01 07:00,60
29-12-01 06:00,65
29-12-01 05:00,64
29-12-01 04:00,64
29-12-01 03:00,61
29-12-01 02:00,62
29-12-01 01:00,63
29-12-01 00:00,63
28-12-01 23:00,63
28-12-01 22:00,66
28-12-01 21:00,64
28-12-01 20:00,61
28-12-01 19:00,54
28-12-01 18:00,54
28-12-01 17:00,54
28-12-01 16:00,52
28-12-01 15:00,45
28-12-01 14:00,43
28-12-01 13:00,40
28-12-01 12:00,33
28-12-01 11:00,24
28-12-01 10:00,
28-12-01 09:00,18
28-12-01 08:00,19
28-12-01 07:00,32
28-12-01 06:00,36
28-12-01 05:00,40
28-12-01 04:00,44
28-12-01 03:00,46
28-12-01 02:00,47
28-12-01 01:00,51
28-12-01 00:00,52
27-12-01 23:00,54
27-12-01 22:00,58
27-12-01 21:00,59
27-12-01 20:00,56
27-12-01 19:00,45
27-12-01 18:00,42
27-12-01 17:00,50
27-12-01 16:00,52
27-12-01 15:00,53
27-12-01 14:00,54
27-12-01 13:00,50
27-12-01 12:00,45
27-12-01 11:00,
27-12-01 10:00,46
27-12-01 09:00,34
27-12-01 08:00,49
