Datum Zeit,Klingenthal O3
,µg/m³
01-10-03 00:00,12
30-09-03 23:00,6
30-09-03 22:00,5
30-09-03 21:00,6
30-09-03 20:00,12
30-09-03 19:00,26
30-09-03 18:00,48
30-09-03 17:00,55
30-09-03 16:00,56
30-09-03 15:00,74
30-09-03 14:00,80
30-09-03 13:00,75
30-09-03 12:00,69
30-09-03 11:00,67
30-09-03 10:00,59
30-09-03 09:00,34
30-09-03 08:00,17
30-09-03 07:00,30
30-09-03 06:00,31
30-09-03 05:00,42
30-09-03 04:00,55
30-09-03 03:00,55
30-09-03 02:00,54
30-09-03 01:00,57
30-09-03 00:00,57
29-09-03 23:00,59
29-09-03 22:00,52
29-09-03 21:00,36
29-09-03 20:00,41
29-09-03 19:00,43
29-09-03 18:00,37
29-09-03 17:00,47
29-09-03 16:00,59
29-09-03 15:00,70
29-09-03 14:00,70
29-09-03 13:00,65
29-09-03 12:00,68
29-09-03 11:00,63
29-09-03 10:00,57
29-09-03 09:00,54
29-09-03 08:00,55
29-09-03 07:00,53
29-09-03 06:00,45
29-09-03 05:00,52
29-09-03 04:00,45
29-09-03 03:00,34
29-09-03 02:00,35
29-09-03 01:00,39
29-09-03 00:00,45
28-09-03 23:00,56
28-09-03 22:00,35
28-09-03 21:00,24
28-09-03 20:00,29
28-09-03 19:00,45
28-09-03 18:00,76
28-09-03 17:00,93
28-09-03 16:00,102
28-09-03 15:00,97
28-09-03 14:00,92
28-09-03 13:00,82
28-09-03 12:00,76
28-09-03 11:00,85
28-09-03 10:00,57
28-09-03 09:00,23
28-09-03 08:00,6
28-09-03 07:00,2
28-09-03 06:00,2
28-09-03 05:00,3
28-09-03 04:00,3
28-09-03 03:00,4
28-09-03 02:00,5
28-09-03 01:00,7
28-09-03 00:00,11
27-09-03 23:00,15
27-09-03 22:00,15
27-09-03 21:00,21
27-09-03 20:00,32
27-09-03 19:00,39
27-09-03 18:00,74
27-09-03 17:00,93
27-09-03 16:00,102
27-09-03 15:00,96
27-09-03 14:00,99
27-09-03 13:00,94
27-09-03 12:00,84
27-09-03 11:00,80
27-09-03 10:00,64
27-09-03 09:00,21
27-09-03 08:00,4
27-09-03 07:00,2
27-09-03 06:00,1
27-09-03 05:00,4
27-09-03 04:00,4
27-09-03 03:00,6
27-09-03 02:00,8
27-09-03 01:00,10
27-09-03 00:00,12
26-09-03 23:00,8
26-09-03 22:00,9
26-09-03 21:00,11
26-09-03 20:00,20
26-09-03 19:00,27
26-09-03 18:00,45
26-09-03 17:00,80
26-09-03 16:00,89
26-09-03 15:00,90
26-09-03 14:00,84
26-09-03 13:00,82
26-09-03 12:00,79
26-09-03 11:00,65
26-09-03 10:00,65
26-09-03 09:00,44
26-09-03 08:00,11
26-09-03 07:00,4
26-09-03 06:00,4
26-09-03 05:00,7
26-09-03 04:00,21
26-09-03 03:00,27
26-09-03 02:00,36
26-09-03 01:00,41
26-09-03 00:00,53
25-09-03 23:00,66
25-09-03 22:00,60
25-09-03 21:00,37
25-09-03 20:00,18
25-09-03 19:00,33
25-09-03 18:00,71
25-09-03 17:00,79
25-09-03 16:00,81
25-09-03 15:00,80
25-09-03 14:00,80
25-09-03 13:00,72
25-09-03 12:00,68
25-09-03 11:00,65
25-09-03 10:00,40
25-09-03 09:00,11
25-09-03 08:00,5
25-09-03 07:00,3
25-09-03 06:00,2
25-09-03 05:00,1
25-09-03 04:00,3
25-09-03 03:00,4
25-09-03 02:00,4
25-09-03 01:00,5
25-09-03 00:00,6
24-09-03 23:00,5
24-09-03 22:00,7
24-09-03 21:00,8
24-09-03 20:00,16
24-09-03 19:00,26
24-09-03 18:00,50
24-09-03 17:00,56
24-09-03 16:00,58
24-09-03 15:00,63
24-09-03 14:00,61
24-09-03 13:00,59
24-09-03 12:00,60
24-09-03 11:00,57
24-09-03 10:00,54
24-09-03 09:00,45
24-09-03 08:00,42
24-09-03 07:00,31
24-09-03 06:00,36
24-09-03 05:00,46
24-09-03 04:00,48
24-09-03 03:00,33
24-09-03 02:00,29
24-09-03 01:00,28
24-09-03 00:00,19
23-09-03 23:00,11
23-09-03 22:00,14
23-09-03 21:00,35
23-09-03 20:00,38
23-09-03 19:00,28
23-09-03 18:00,32
23-09-03 17:00,56
23-09-03 16:00,49
23-09-03 15:00,47
23-09-03 14:00,58
23-09-03 13:00,71
23-09-03 12:00,68
23-09-03 11:00,67
23-09-03 10:00,60
23-09-03 09:00,60
23-09-03 08:00,46
23-09-03 07:00,27
23-09-03 06:00,23
23-09-03 05:00,5
23-09-03 04:00,7
23-09-03 03:00,11
23-09-03 02:00,13
23-09-03 01:00,17
23-09-03 00:00,19
22-09-03 23:00,23
22-09-03 22:00,26
22-09-03 21:00,28
22-09-03 20:00,33
22-09-03 19:00,59
22-09-03 18:00,86
22-09-03 17:00,131
22-09-03 16:00,148
22-09-03 15:00,157
22-09-03 14:00,157
22-09-03 13:00,162
22-09-03 12:00,151
22-09-03 11:00,123
22-09-03 10:00,55
22-09-03 09:00,39
22-09-03 08:00,8
22-09-03 07:00,4
22-09-03 06:00,4
22-09-03 05:00,19
22-09-03 04:00,32
22-09-03 03:00,39
22-09-03 02:00,45
22-09-03 01:00,47
22-09-03 00:00,48
21-09-03 23:00,48
21-09-03 22:00,42
21-09-03 21:00,31
21-09-03 20:00,34
21-09-03 19:00,58
21-09-03 18:00,88
21-09-03 17:00,141
21-09-03 16:00,147
21-09-03 15:00,141
21-09-03 14:00,147
21-09-03 13:00,150
21-09-03 12:00,154
21-09-03 11:00,127
21-09-03 10:00,79
21-09-03 09:00,57
21-09-03 08:00,21
21-09-03 07:00,14
21-09-03 06:00,18
21-09-03 05:00,23
21-09-03 04:00,30
21-09-03 03:00,31
21-09-03 02:00,33
21-09-03 01:00,35
21-09-03 00:00,36
20-09-03 23:00,35
20-09-03 22:00,36
20-09-03 21:00,35
20-09-03 20:00,36
20-09-03 19:00,57
20-09-03 18:00,103
20-09-03 17:00,115
20-09-03 16:00,138
20-09-03 15:00,158
20-09-03 14:00,163
20-09-03 13:00,175
20-09-03 12:00,154
20-09-03 11:00,111
20-09-03 10:00,76
20-09-03 09:00,36
20-09-03 08:00,9
20-09-03 07:00,4
20-09-03 06:00,4
20-09-03 05:00,12
20-09-03 04:00,15
20-09-03 03:00,21
20-09-03 02:00,24
20-09-03 01:00,26
20-09-03 00:00,34
19-09-03 23:00,37
19-09-03 22:00,37
19-09-03 21:00,35
19-09-03 20:00,38
19-09-03 19:00,86
19-09-03 18:00,117
19-09-03 17:00,149
19-09-03 16:00,173
19-09-03 15:00,176
19-09-03 14:00,168
19-09-03 13:00,149
19-09-03 12:00,149
19-09-03 11:00,86
19-09-03 10:00,39
19-09-03 09:00,15
19-09-03 08:00,4
19-09-03 07:00,1
19-09-03 06:00,1
19-09-03 05:00,1
19-09-03 04:00,3
19-09-03 03:00,6
19-09-03 02:00,8
19-09-03 01:00,11
19-09-03 00:00,13
18-09-03 23:00,11
18-09-03 22:00,8
18-09-03 21:00,13
18-09-03 20:00,22
18-09-03 19:00,38
18-09-03 18:00,65
18-09-03 17:00,105
18-09-03 16:00,129
18-09-03 15:00,131
18-09-03 14:00,133
18-09-03 13:00,142
18-09-03 12:00,128
18-09-03 11:00,92
18-09-03 10:00,41
18-09-03 09:00,21
18-09-03 08:00,6
18-09-03 07:00,3
18-09-03 06:00,2
18-09-03 05:00,4
18-09-03 04:00,10
18-09-03 03:00,12
18-09-03 02:00,13
18-09-03 01:00,17
18-09-03 00:00,17
17-09-03 23:00,15
17-09-03 22:00,16
17-09-03 21:00,19
17-09-03 20:00,28
17-09-03 19:00,43
17-09-03 18:00,68
17-09-03 17:00,90
17-09-03 16:00,91
17-09-03 15:00,101
17-09-03 14:00,103
17-09-03 13:00,104
17-09-03 12:00,109
17-09-03 11:00,107
17-09-03 10:00,58
17-09-03 09:00,10
17-09-03 08:00,4
17-09-03 07:00,3
17-09-03 06:00,2
17-09-03 05:00,1
17-09-03 04:00,4
17-09-03 03:00,7
17-09-03 02:00,9
17-09-03 01:00,13
17-09-03 00:00,16
16-09-03 23:00,20
16-09-03 22:00,16
16-09-03 21:00,20
16-09-03 20:00,33
16-09-03 19:00,46
16-09-03 18:00,74
16-09-03 17:00,103
16-09-03 16:00,120
16-09-03 15:00,106
16-09-03 14:00,107
16-09-03 13:00,101
16-09-03 12:00,107
16-09-03 11:00,93
16-09-03 10:00,55
16-09-03 09:00,13
16-09-03 08:00,4
16-09-03 07:00,3
16-09-03 06:00,2
16-09-03 05:00,2
16-09-03 04:00,4
16-09-03 03:00,5
16-09-03 02:00,7
16-09-03 01:00,6
16-09-03 00:00,6
15-09-03 23:00,11
15-09-03 22:00,10
15-09-03 21:00,16
15-09-03 20:00,20
15-09-03 19:00,40
15-09-03 18:00,64
15-09-03 17:00,89
15-09-03 16:00,102
15-09-03 15:00,108
15-09-03 14:00,103
15-09-03 13:00,98
15-09-03 12:00,92
15-09-03 11:00,87
15-09-03 10:00,58
15-09-03 09:00,9
15-09-03 08:00,5
15-09-03 07:00,2
15-09-03 06:00,2
15-09-03 05:00,1
15-09-03 04:00,3
15-09-03 03:00,5
15-09-03 02:00,11
15-09-03 01:00,16
15-09-03 00:00,20
14-09-03 23:00,27
14-09-03 22:00,37
14-09-03 21:00,61
14-09-03 20:00,58
14-09-03 19:00,60
14-09-03 18:00,73
14-09-03 17:00,76
14-09-03 16:00,72
14-09-03 15:00,78
14-09-03 14:00,76
14-09-03 13:00,66
14-09-03 12:00,67
14-09-03 11:00,66
14-09-03 10:00,68
14-09-03 09:00,72
14-09-03 08:00,32
14-09-03 07:00,7
14-09-03 06:00,9
14-09-03 05:00,23
14-09-03 04:00,38
14-09-03 03:00,55
14-09-03 02:00,65
14-09-03 01:00,65
14-09-03 00:00,55
13-09-03 23:00,40
13-09-03 22:00,28
13-09-03 21:00,18
13-09-03 20:00,18
13-09-03 19:00,46
13-09-03 18:00,63
13-09-03 17:00,69
13-09-03 16:00,67
13-09-03 15:00,70
13-09-03 14:00,70
13-09-03 13:00,69
13-09-03 12:00,67
13-09-03 11:00,63
13-09-03 10:00,59
13-09-03 09:00,54
13-09-03 08:00,45
13-09-03 07:00,45
13-09-03 06:00,49
13-09-03 05:00,52
13-09-03 04:00,53
13-09-03 03:00,50
13-09-03 02:00,50
13-09-03 01:00,53
13-09-03 00:00,39
12-09-03 23:00,34
12-09-03 22:00,30
12-09-03 21:00,27
12-09-03 20:00,43
12-09-03 19:00,53
12-09-03 18:00,44
12-09-03 17:00,41
12-09-03 16:00,45
12-09-03 15:00,49
12-09-03 14:00,46
12-09-03 13:00,29
12-09-03 12:00,22
12-09-03 11:00,28
12-09-03 10:00,28
12-09-03 09:00,26
12-09-03 08:00,33
12-09-03 07:00,35
12-09-03 06:00,37
12-09-03 05:00,41
12-09-03 04:00,52
12-09-03 03:00,58
12-09-03 02:00,59
12-09-03 01:00,60
12-09-03 00:00,56
11-09-03 23:00,57
11-09-03 22:00,63
11-09-03 21:00,60
11-09-03 20:00,51
11-09-03 19:00,51
11-09-03 18:00,55
11-09-03 17:00,61
11-09-03 16:00,51
11-09-03 15:00,54
11-09-03 14:00,54
11-09-03 13:00,56
11-09-03 12:00,54
11-09-03 11:00,49
11-09-03 10:00,51
11-09-03 09:00,55
11-09-03 08:00,49
11-09-03 07:00,35
11-09-03 06:00,23
11-09-03 05:00,44
11-09-03 04:00,53
11-09-03 03:00,57
11-09-03 02:00,63
11-09-03 01:00,65
11-09-03 00:00,62
10-09-03 23:00,48
10-09-03 22:00,47
10-09-03 21:00,35
10-09-03 20:00,37
10-09-03 19:00,46
10-09-03 18:00,73
10-09-03 17:00,87
10-09-03 16:00,85
10-09-03 15:00,74
10-09-03 14:00,67
10-09-03 13:00,59
10-09-03 12:00,65
10-09-03 11:00,56
10-09-03 10:00,47
10-09-03 09:00,41
10-09-03 08:00,33
10-09-03 07:00,24
10-09-03 06:00,21
10-09-03 05:00,37
10-09-03 04:00,36
10-09-03 03:00,35
10-09-03 02:00,46
10-09-03 01:00,56
10-09-03 00:00,60
09-09-03 23:00,49
09-09-03 22:00,50
09-09-03 21:00,44
09-09-03 20:00,33
09-09-03 19:00,29
09-09-03 18:00,24
09-09-03 17:00,28
09-09-03 16:00,35
09-09-03 15:00,38
09-09-03 14:00,43
09-09-03 13:00,45
09-09-03 12:00,40
09-09-03 11:00,51
09-09-03 10:00,43
09-09-03 09:00,26
09-09-03 08:00,27
09-09-03 07:00,22
09-09-03 06:00,14
09-09-03 05:00,18
09-09-03 04:00,36
09-09-03 03:00,42
09-09-03 02:00,45
09-09-03 01:00,44
09-09-03 00:00,49
08-09-03 23:00,56
08-09-03 22:00,62
08-09-03 21:00,66
08-09-03 20:00,49
08-09-03 19:00,66
08-09-03 18:00,76
08-09-03 17:00,80
08-09-03 16:00,90
08-09-03 15:00,84
08-09-03 14:00,90
08-09-03 13:00,99
08-09-03 12:00,91
08-09-03 11:00,77
08-09-03 10:00,73
08-09-03 09:00,64
08-09-03 08:00,16
08-09-03 07:00,3
08-09-03 06:00,1
08-09-03 05:00,5
08-09-03 04:00,17
08-09-03 03:00,25
08-09-03 02:00,31
08-09-03 01:00,36
08-09-03 00:00,35
07-09-03 23:00,34
07-09-03 22:00,30
07-09-03 21:00,32
07-09-03 20:00,41
07-09-03 19:00,54
07-09-03 18:00,107
07-09-03 17:00,121
07-09-03 16:00,123
07-09-03 15:00,119
07-09-03 14:00,114
07-09-03 13:00,103
07-09-03 12:00,100
07-09-03 11:00,96
07-09-03 10:00,81
07-09-03 09:00,43
07-09-03 08:00,18
07-09-03 07:00,7
07-09-03 06:00,10
07-09-03 05:00,13
07-09-03 04:00,16
07-09-03 03:00,20
07-09-03 02:00,22
07-09-03 01:00,25
07-09-03 00:00,26
06-09-03 23:00,24
06-09-03 22:00,22
06-09-03 21:00,15
06-09-03 20:00,32
06-09-03 19:00,31
06-09-03 18:00,56
06-09-03 17:00,83
06-09-03 16:00,101
06-09-03 15:00,103
06-09-03 14:00,101
06-09-03 13:00,95
06-09-03 12:00,90
06-09-03 11:00,82
06-09-03 10:00,81
06-09-03 09:00,65
06-09-03 08:00,15
06-09-03 07:00,6
06-09-03 06:00,3
06-09-03 05:00,9
06-09-03 04:00,11
06-09-03 03:00,17
06-09-03 02:00,20
06-09-03 01:00,21
06-09-03 00:00,25
05-09-03 23:00,29
05-09-03 22:00,27
05-09-03 21:00,35
05-09-03 20:00,50
05-09-03 19:00,79
05-09-03 18:00,92
05-09-03 17:00,92
05-09-03 16:00,86
05-09-03 15:00,86
05-09-03 14:00,85
05-09-03 13:00,81
05-09-03 12:00,77
05-09-03 11:00,67
05-09-03 10:00,52
05-09-03 09:00,18
05-09-03 08:00,5
05-09-03 07:00,4
05-09-03 06:00,2
05-09-03 05:00,2
05-09-03 04:00,1
05-09-03 03:00,2
05-09-03 02:00,4
05-09-03 01:00,3
05-09-03 00:00,5
04-09-03 23:00,6
04-09-03 22:00,7
04-09-03 21:00,11
04-09-03 20:00,23
04-09-03 19:00,41
04-09-03 18:00,55
04-09-03 17:00,51
04-09-03 16:00,58
04-09-03 15:00,62
04-09-03 14:00,65
04-09-03 13:00,61
04-09-03 12:00,55
04-09-03 11:00,57
04-09-03 10:00,60
04-09-03 09:00,50
04-09-03 08:00,8
04-09-03 07:00,3
04-09-03 06:00,2
04-09-03 05:00,5
04-09-03 04:00,12
04-09-03 03:00,15
04-09-03 02:00,17
04-09-03 01:00,21
04-09-03 00:00,23
03-09-03 23:00,22
03-09-03 22:00,23
03-09-03 21:00,26
03-09-03 20:00,26
03-09-03 19:00,52
03-09-03 18:00,77
03-09-03 17:00,80
03-09-03 16:00,83
