Datum Zeit,Plauen-Sued NO2
,µg/m³
01-10-03 00:00,17
30-09-03 23:00,21
30-09-03 22:00,27
30-09-03 21:00,40
30-09-03 20:00,49
30-09-03 19:00,60
30-09-03 18:00,55
30-09-03 17:00,47
30-09-03 16:00,51
30-09-03 15:00,33
30-09-03 14:00,37
30-09-03 13:00,41
30-09-03 12:00,40
30-09-03 11:00,35
30-09-03 10:00,41
30-09-03 09:00,31
30-09-03 08:00,32
30-09-03 07:00,37
30-09-03 06:00,41
30-09-03 05:00,40
30-09-03 04:00,19
30-09-03 03:00,25
30-09-03 02:00,17
30-09-03 01:00,13
30-09-03 00:00,19
29-09-03 23:00,20
29-09-03 22:00,10
29-09-03 21:00,18
29-09-03 20:00,36
29-09-03 19:00,36
29-09-03 18:00,39
29-09-03 17:00,38
29-09-03 16:00,32
29-09-03 15:00,36
29-09-03 14:00,33
29-09-03 13:00,28
29-09-03 12:00,33
29-09-03 11:00,26
29-09-03 10:00,32
29-09-03 09:00,43
29-09-03 08:00,54
29-09-03 07:00,65
29-09-03 06:00,63
29-09-03 05:00,54
29-09-03 04:00,39
29-09-03 03:00,37
29-09-03 02:00,25
29-09-03 01:00,26
29-09-03 00:00,26
28-09-03 23:00,32
28-09-03 22:00,40
28-09-03 21:00,24
28-09-03 20:00,21
28-09-03 19:00,31
28-09-03 18:00,48
28-09-03 17:00,54
28-09-03 16:00,51
28-09-03 15:00,46
28-09-03 14:00,43
28-09-03 13:00,53
28-09-03 12:00,42
28-09-03 11:00,43
28-09-03 10:00,30
28-09-03 09:00,25
28-09-03 08:00,11
28-09-03 07:00,10
28-09-03 06:00,13
28-09-03 05:00,16
28-09-03 04:00,18
28-09-03 03:00,17
28-09-03 02:00,14
28-09-03 01:00,17
28-09-03 00:00,22
27-09-03 23:00,27
27-09-03 22:00,37
27-09-03 21:00,36
27-09-03 20:00,38
27-09-03 19:00,44
27-09-03 18:00,44
27-09-03 17:00,44
27-09-03 16:00,50
27-09-03 15:00,31
27-09-03 14:00,24
27-09-03 13:00,29
27-09-03 12:00,30
27-09-03 11:00,22
27-09-03 10:00,21
27-09-03 09:00,43
27-09-03 08:00,37
27-09-03 07:00,30
27-09-03 06:00,29
27-09-03 05:00,28
27-09-03 04:00,26
27-09-03 03:00,21
27-09-03 02:00,22
27-09-03 01:00,29
27-09-03 00:00,40
26-09-03 23:00,52
26-09-03 22:00,57
26-09-03 21:00,68
26-09-03 20:00,71
26-09-03 19:00,72
26-09-03 18:00,79
26-09-03 17:00,59
26-09-03 16:00,57
26-09-03 15:00,52
26-09-03 14:00,47
26-09-03 13:00,43
26-09-03 12:00,44
26-09-03 11:00,39
26-09-03 10:00,36
26-09-03 09:00,45
26-09-03 08:00,64
26-09-03 07:00,77
26-09-03 06:00,69
26-09-03 05:00,54
26-09-03 04:00,41
26-09-03 03:00,26
26-09-03 02:00,20
26-09-03 01:00,20
26-09-03 00:00,18
25-09-03 23:00,23
25-09-03 22:00,28
25-09-03 21:00,34
25-09-03 20:00,53
25-09-03 19:00,72
25-09-03 18:00,67
25-09-03 17:00,54
25-09-03 16:00,40
25-09-03 15:00,41
25-09-03 14:00,34
25-09-03 13:00,39
25-09-03 12:00,38
25-09-03 11:00,47
25-09-03 10:00,43
25-09-03 09:00,17
25-09-03 08:00,20
25-09-03 07:00,40
25-09-03 06:00,32
25-09-03 05:00,20
25-09-03 04:00,15
25-09-03 03:00,14
