Datum Zeit,Plauen-Sued BEN
,µg/m³
01-10-03 00:00,1.2
30-09-03 23:00,1.6
30-09-03 22:00,2.3
30-09-03 21:00,1.9
30-09-03 20:00,3.3
30-09-03 19:00,3.6
30-09-03 18:00,2.5
30-09-03 17:00,3.3
30-09-03 16:00,3.2
30-09-03 15:00,2.6
30-09-03 14:00,1.9
30-09-03 13:00,1.6
30-09-03 12:00,1.2
30-09-03 11:00,1.7
30-09-03 10:00,1.7
30-09-03 09:00,2.2
30-09-03 08:00,2.1
30-09-03 07:00,3.2
30-09-03 06:00,3.5
30-09-03 05:00,1.2
30-09-03 04:00,0.4
30-09-03 03:00,0.6
30-09-03 02:00,0.5
30-09-03 01:00,0.5
30-09-03 00:00,0.5
29-09-03 23:00,0.5
29-09-03 22:00,0.5
29-09-03 21:00,1.0
29-09-03 20:00,2.5
29-09-03 19:00,1.9
29-09-03 18:00,2.1
29-09-03 17:00,1.4
29-09-03 16:00,3.9
29-09-03 15:00,3.5
29-09-03 14:00,1.6
29-09-03 13:00,7.2
29-09-03 12:00,1.5
29-09-03 11:00,1.1
29-09-03 10:00,1.4
29-09-03 09:00,1.5
29-09-03 08:00,2.8
29-09-03 07:00,3.5
29-09-03 06:00,5.7
29-09-03 05:00,2.2
29-09-03 04:00,
29-09-03 03:00,
29-09-03 02:00,
29-09-03 01:00,
29-09-03 00:00,
28-09-03 23:00,2.0
28-09-03 22:00,2.8
28-09-03 21:00,4.7
28-09-03 20:00,5.4
28-09-03 19:00,5.5
28-09-03 18:00,6.6
28-09-03 17:00,6.3
28-09-03 16:00,5.5
28-09-03 15:00,4.0
28-09-03 14:00,6.7
28-09-03 13:00,5.8
28-09-03 12:00,4.7
28-09-03 11:00,4.5
28-09-03 10:00,3.8
28-09-03 09:00,2.6
28-09-03 08:00,2.0
28-09-03 07:00,1.5
28-09-03 06:00,1.1
28-09-03 05:00,1.1
28-09-03 04:00,1.2
28-09-03 03:00,1.0
28-09-03 02:00,1.2
28-09-03 01:00,1.7
28-09-03 00:00,1.8
27-09-03 23:00,3.0
27-09-03 22:00,2.2
27-09-03 21:00,2.4
27-09-03 20:00,4.3
27-09-03 19:00,3.2
27-09-03 18:00,3.1
27-09-03 17:00,2.4
27-09-03 16:00,2.3
27-09-03 15:00,2.3
27-09-03 14:00,2.1
27-09-03 13:00,1.3
27-09-03 12:00,1.4
27-09-03 11:00,1.5
27-09-03 10:00,2.3
27-09-03 09:00,6.9
27-09-03 08:00,3.3
27-09-03 07:00,2.8
27-09-03 06:00,2.6
27-09-03 05:00,1.5
27-09-03 04:00,1.3
27-09-03 03:00,1.3
27-09-03 02:00,1.7
27-09-03 01:00,1.9
27-09-03 00:00,2.4
26-09-03 23:00,3.5
26-09-03 22:00,4.2
26-09-03 21:00,5.7
26-09-03 20:00,5.0
26-09-03 19:00,5.2
26-09-03 18:00,3.0
26-09-03 17:00,2.1
26-09-03 16:00,2.6
26-09-03 15:00,2.9
26-09-03 14:00,2.2
26-09-03 13:00,3.0
26-09-03 12:00,4.3
26-09-03 11:00,1.6
26-09-03 10:00,1.9
26-09-03 09:00,3.6
26-09-03 08:00,4.7
26-09-03 07:00,9.3
26-09-03 06:00,6.6
26-09-03 05:00,2.3
26-09-03 04:00,1.0
26-09-03 03:00,0.5
26-09-03 02:00,0.6
26-09-03 01:00,0.9
26-09-03 00:00,0.8
25-09-03 23:00,1.6
25-09-03 22:00,1.7
25-09-03 21:00,2.3
25-09-03 20:00,2.8
25-09-03 19:00,4.0
25-09-03 18:00,2.0
25-09-03 17:00,1.9
25-09-03 16:00,3.6
25-09-03 15:00,2.4
25-09-03 14:00,1.4
25-09-03 13:00,1.2
25-09-03 12:00,2.0
25-09-03 11:00,4.2
25-09-03 10:00,2.5
25-09-03 09:00,
25-09-03 08:00,
25-09-03 07:00,
25-09-03 06:00,
25-09-03 05:00,
25-09-03 04:00,1.3
25-09-03 03:00,0.9
25-09-03 02:00,1.0
25-09-03 01:00,1.0
25-09-03 00:00,1.2
24-09-03 23:00,1.5
24-09-03 22:00,1.9
24-09-03 21:00,2.5
24-09-03 20:00,3.0
24-09-03 19:00,2.9
24-09-03 18:00,2.6
24-09-03 17:00,1.7
24-09-03 16:00,3.2
24-09-03 15:00,2.7
24-09-03 14:00,1.5
24-09-03 13:00,0.8
24-09-03 12:00,1.3
24-09-03 11:00,1.7
24-09-03 10:00,2.2
24-09-03 09:00,6.0
24-09-03 08:00,4.0
24-09-03 07:00,5.8
24-09-03 06:00,4.4
24-09-03 05:00,1.3
24-09-03 04:00,0.9
24-09-03 03:00,1.0
24-09-03 02:00,0.9
24-09-03 01:00,0.5
24-09-03 00:00,0.6
23-09-03 23:00,1.2
23-09-03 22:00,1.7
23-09-03 21:00,1.7
23-09-03 20:00,1.5
23-09-03 19:00,1.0
23-09-03 18:00,3.8
23-09-03 17:00,2.4
23-09-03 16:00,1.6
23-09-03 15:00,0.8
23-09-03 14:00,0.9
23-09-03 13:00,1.2
23-09-03 12:00,1.2
23-09-03 11:00,1.5
23-09-03 10:00,2.1
23-09-03 09:00,5.0
23-09-03 08:00,1.3
23-09-03 07:00,1.5
23-09-03 06:00,2.0
23-09-03 05:00,0.9
23-09-03 04:00,1.2
23-09-03 03:00,0.8
23-09-03 02:00,0.8
23-09-03 01:00,0.9
23-09-03 00:00,0.9
22-09-03 23:00,1.3
22-09-03 22:00,1.4
22-09-03 21:00,2.7
22-09-03 20:00,3.6
22-09-03 19:00,3.4
22-09-03 18:00,4.2
22-09-03 17:00,2.6
22-09-03 16:00,2.1
22-09-03 15:00,2.6
22-09-03 14:00,1.5
22-09-03 13:00,1.7
22-09-03 12:00,1.6
22-09-03 11:00,1.3
22-09-03 10:00,2.7
22-09-03 09:00,2.7
22-09-03 08:00,2.6
22-09-03 07:00,4.4
22-09-03 06:00,7.0
22-09-03 05:00,1.9
22-09-03 04:00,1.8
22-09-03 03:00,1.2
22-09-03 02:00,1.0
22-09-03 01:00,1.0
22-09-03 00:00,0.9
21-09-03 23:00,1.4
21-09-03 22:00,1.8
21-09-03 21:00,1.9
21-09-03 20:00,2.2
21-09-03 19:00,3.9
21-09-03 18:00,3.5
21-09-03 17:00,2.4
21-09-03 16:00,1.2
21-09-03 15:00,1.6
21-09-03 14:00,1.1
21-09-03 13:00,
21-09-03 12:00,
21-09-03 11:00,
21-09-03 10:00,
21-09-03 09:00,
21-09-03 08:00,1.7
21-09-03 07:00,1.4
21-09-03 06:00,0.7
21-09-03 05:00,1.4
21-09-03 04:00,1.4
21-09-03 03:00,1.7
21-09-03 02:00,2.0
21-09-03 01:00,1.9
21-09-03 00:00,2.3
20-09-03 23:00,1.0
20-09-03 22:00,2.7
20-09-03 21:00,2.7
20-09-03 20:00,2.6
20-09-03 19:00,3.5
20-09-03 18:00,3.9
20-09-03 17:00,3.5
20-09-03 16:00,1.4
20-09-03 15:00,1.8
20-09-03 14:00,1.7
20-09-03 13:00,2.2
20-09-03 12:00,3.3
20-09-03 11:00,3.8
20-09-03 10:00,5.0
20-09-03 09:00,2.8
20-09-03 08:00,2.0
20-09-03 07:00,2.0
20-09-03 06:00,1.9
20-09-03 05:00,1.1
20-09-03 04:00,0.9
20-09-03 03:00,1.2
20-09-03 02:00,1.8
20-09-03 01:00,2.0
20-09-03 00:00,2.2
19-09-03 23:00,2.0
19-09-03 22:00,2.0
19-09-03 21:00,2.3
19-09-03 20:00,2.3
19-09-03 19:00,3.5
19-09-03 18:00,6.4
19-09-03 17:00,2.3
19-09-03 16:00,1.6
19-09-03 15:00,1.6
19-09-03 14:00,2.2
19-09-03 13:00,2.3
19-09-03 12:00,2.2
19-09-03 11:00,2.8
19-09-03 10:00,3.9
19-09-03 09:00,3.5
19-09-03 08:00,7.4
19-09-03 07:00,6.7
19-09-03 06:00,4.7
19-09-03 05:00,2.5
19-09-03 04:00,1.3
19-09-03 03:00,1.0
19-09-03 02:00,1.3
19-09-03 01:00,1.7
19-09-03 00:00,1.7
18-09-03 23:00,2.1
18-09-03 22:00,2.7
18-09-03 21:00,3.1
18-09-03 20:00,2.9
18-09-03 19:00,4.2
18-09-03 18:00,4.7
18-09-03 17:00,3.9
18-09-03 16:00,3.3
18-09-03 15:00,2.9
18-09-03 14:00,2.7
18-09-03 13:00,1.9
18-09-03 12:00,3.1
18-09-03 11:00,2.5
18-09-03 10:00,2.9
18-09-03 09:00,2.0
18-09-03 08:00,2.9
18-09-03 07:00,3.0
18-09-03 06:00,1.1
18-09-03 05:00,1.0
18-09-03 04:00,1.4
18-09-03 03:00,1.6
18-09-03 02:00,1.6
18-09-03 01:00,1.4
18-09-03 00:00,1.5
17-09-03 23:00,1.8
17-09-03 22:00,3.1
17-09-03 21:00,5.3
17-09-03 20:00,5.0
17-09-03 19:00,4.9
17-09-03 18:00,
17-09-03 17:00,
17-09-03 16:00,
17-09-03 15:00,
17-09-03 14:00,
17-09-03 13:00,
17-09-03 12:00,
17-09-03 11:00,
17-09-03 10:00,
17-09-03 09:00,
17-09-03 08:00,
17-09-03 07:00,
17-09-03 06:00,
17-09-03 05:00,
17-09-03 04:00,
17-09-03 03:00,
17-09-03 02:00,
17-09-03 01:00,
17-09-03 00:00,
16-09-03 23:00,
16-09-03 22:00,
16-09-03 21:00,
16-09-03 20:00,
16-09-03 19:00,
16-09-03 18:00,
16-09-03 17:00,
16-09-03 16:00,
16-09-03 15:00,
16-09-03 14:00,
16-09-03 13:00,
16-09-03 12:00,
16-09-03 11:00,
16-09-03 10:00,2.4
16-09-03 09:00,1.9
16-09-03 08:00,2.6
16-09-03 07:00,5.4
16-09-03 06:00,1.3
16-09-03 05:00,2.5
16-09-03 04:00,1.7
16-09-03 03:00,1.0
16-09-03 02:00,1.2
16-09-03 01:00,1.2
16-09-03 00:00,1.4
15-09-03 23:00,1.9
15-09-03 22:00,2.1
15-09-03 21:00,3.4
15-09-03 20:00,2.9
15-09-03 19:00,4.4
15-09-03 18:00,4.2
15-09-03 17:00,2.9
15-09-03 16:00,2.7
15-09-03 15:00,1.9
15-09-03 14:00,2.1
15-09-03 13:00,2.8
15-09-03 12:00,2.3
15-09-03 11:00,3.5
15-09-03 10:00,2.6
15-09-03 09:00,2.2
15-09-03 08:00,4.3
15-09-03 07:00,4.4
15-09-03 06:00,4.5
15-09-03 05:00,2.3
15-09-03 04:00,1.3
15-09-03 03:00,1.1
15-09-03 02:00,1.1
15-09-03 01:00,1.5
15-09-03 00:00,1.4
14-09-03 23:00,1.7
14-09-03 22:00,2.1
14-09-03 21:00,3.0
14-09-03 20:00,3.2
14-09-03 19:00,3.0
14-09-03 18:00,2.1
14-09-03 17:00,1.8
14-09-03 16:00,1.6
14-09-03 15:00,1.0
14-09-03 14:00,1.7
14-09-03 13:00,1.7
14-09-03 12:00,2.6
14-09-03 11:00,2.4
14-09-03 10:00,1.1
14-09-03 09:00,1.2
14-09-03 08:00,
14-09-03 07:00,
14-09-03 06:00,
14-09-03 05:00,
14-09-03 04:00,
14-09-03 03:00,0.8
14-09-03 02:00,1.1
14-09-03 01:00,1.0
14-09-03 00:00,1.2
13-09-03 23:00,1.5
13-09-03 22:00,2.2
13-09-03 21:00,2.2
13-09-03 20:00,1.5
13-09-03 19:00,1.5
13-09-03 18:00,0.9
13-09-03 17:00,0.8
13-09-03 16:00,0.6
13-09-03 15:00,0.5
13-09-03 14:00,0.9
13-09-03 13:00,1.0
13-09-03 12:00,0.9
13-09-03 11:00,1.2
13-09-03 10:00,2.3
13-09-03 09:00,1.5
13-09-03 08:00,1.8
13-09-03 07:00,2.0
13-09-03 06:00,2.0
13-09-03 05:00,1.3
13-09-03 04:00,0.7
13-09-03 03:00,0.6
13-09-03 02:00,0.8
13-09-03 01:00,1.1
13-09-03 00:00,1.1
12-09-03 23:00,1.1
12-09-03 22:00,2.9
12-09-03 21:00,2.6
12-09-03 20:00,3.2
12-09-03 19:00,6.9
12-09-03 18:00,6.9
12-09-03 17:00,5.0
12-09-03 16:00,4.1
12-09-03 15:00,2.4
12-09-03 14:00,1.8
12-09-03 13:00,2.1
12-09-03 12:00,3.3
12-09-03 11:00,4.1
12-09-03 10:00,5.4
12-09-03 09:00,3.9
12-09-03 08:00,3.6
12-09-03 07:00,2.5
12-09-03 06:00,3.5
12-09-03 05:00,0.7
12-09-03 04:00,0.4
12-09-03 03:00,0.4
12-09-03 02:00,0.5
12-09-03 01:00,0.7
12-09-03 00:00,0.4
11-09-03 23:00,0.8
11-09-03 22:00,0.7
11-09-03 21:00,1.5
11-09-03 20:00,2.1
11-09-03 19:00,3.1
11-09-03 18:00,2.5
11-09-03 17:00,6.1
11-09-03 16:00,3.8
11-09-03 15:00,2.9
11-09-03 14:00,2.5
11-09-03 13:00,3.7
11-09-03 12:00,2.2
11-09-03 11:00,2.3
11-09-03 10:00,1.7
11-09-03 09:00,1.9
11-09-03 08:00,0.8
11-09-03 07:00,4.2
11-09-03 06:00,3.4
11-09-03 05:00,0.4
11-09-03 04:00,0.6
11-09-03 03:00,0.4
11-09-03 02:00,0.3
11-09-03 01:00,0.5
11-09-03 00:00,0.4
10-09-03 23:00,0.6
10-09-03 22:00,1.3
10-09-03 21:00,1.5
10-09-03 20:00,1.9
10-09-03 19:00,1.7
10-09-03 18:00,2.3
10-09-03 17:00,1.6
10-09-03 16:00,1.9
10-09-03 15:00,3.6
10-09-03 14:00,2.5
10-09-03 13:00,2.9
10-09-03 12:00,
10-09-03 11:00,
10-09-03 10:00,
10-09-03 09:00,
10-09-03 08:00,
10-09-03 07:00,5.6
10-09-03 06:00,4.3
10-09-03 05:00,2.0
10-09-03 04:00,0.6
10-09-03 03:00,0.6
10-09-03 02:00,0.5
10-09-03 01:00,0.6
10-09-03 00:00,0.8
09-09-03 23:00,1.3
09-09-03 22:00,1.0
09-09-03 21:00,1.1
09-09-03 20:00,2.0
09-09-03 19:00,3.7
09-09-03 18:00,2.4
09-09-03 17:00,3.4
09-09-03 16:00,2.5
09-09-03 15:00,3.0
09-09-03 14:00,2.0
09-09-03 13:00,2.3
09-09-03 12:00,1.5
09-09-03 11:00,2.2
09-09-03 10:00,3.2
09-09-03 09:00,1.9
09-09-03 08:00,2.4
09-09-03 07:00,4.0
09-09-03 06:00,2.8
09-09-03 05:00,1.2
09-09-03 04:00,0.7
09-09-03 03:00,0.7
09-09-03 02:00,0.8
09-09-03 01:00,0.8
09-09-03 00:00,0.9
08-09-03 23:00,0.8
08-09-03 22:00,1.4
08-09-03 21:00,1.0
08-09-03 20:00,2.5
08-09-03 19:00,2.5
08-09-03 18:00,1.8
08-09-03 17:00,2.4
08-09-03 16:00,2.2
08-09-03 15:00,2.9
08-09-03 14:00,2.2
08-09-03 13:00,2.0
08-09-03 12:00,1.6
08-09-03 11:00,2.4
08-09-03 10:00,5.0
08-09-03 09:00,5.2
08-09-03 08:00,5.5
08-09-03 07:00,5.8
08-09-03 06:00,4.9
08-09-03 05:00,3.3
08-09-03 04:00,1.4
08-09-03 03:00,0.9
08-09-03 02:00,0.8
08-09-03 01:00,0.9
08-09-03 00:00,0.9
07-09-03 23:00,2.0
07-09-03 22:00,3.4
07-09-03 21:00,2.3
07-09-03 20:00,2.7
07-09-03 19:00,4.0
07-09-03 18:00,2.6
07-09-03 17:00,1.7
07-09-03 16:00,1.8
07-09-03 15:00,1.5
07-09-03 14:00,1.5
07-09-03 13:00,1.3
07-09-03 12:00,1.7
07-09-03 11:00,1.6
07-09-03 10:00,2.0
07-09-03 09:00,1.0
07-09-03 08:00,1.0
07-09-03 07:00,0.9
07-09-03 06:00,1.1
07-09-03 05:00,1.1
07-09-03 04:00,1.2
07-09-03 03:00,1.4
07-09-03 02:00,1.9
