Datum Zeit,Leipzig-West NO2
,µg/m³
01-10-03 00:00,26
30-09-03 23:00,33
30-09-03 22:00,41
30-09-03 21:00,37
30-09-03 20:00,40
30-09-03 19:00,46
30-09-03 18:00,26
30-09-03 17:00,19
30-09-03 16:00,21
30-09-03 15:00,20
30-09-03 14:00,14
30-09-03 13:00,15
30-09-03 12:00,17
30-09-03 11:00,16
30-09-03 10:00,20
30-09-03 09:00,31
30-09-03 08:00,40
30-09-03 07:00,40
30-09-03 06:00,29
30-09-03 05:00,20
30-09-03 04:00,14
30-09-03 03:00,12
30-09-03 02:00,11
30-09-03 01:00,10
30-09-03 00:00,10
29-09-03 23:00,9
29-09-03 22:00,10
29-09-03 21:00,13
29-09-03 20:00,18
29-09-03 19:00,30
29-09-03 18:00,27
29-09-03 17:00,25
29-09-03 16:00,24
29-09-03 15:00,20
29-09-03 14:00,20
29-09-03 13:00,15
29-09-03 12:00,15
29-09-03 11:00,18
29-09-03 10:00,18
29-09-03 09:00,23
29-09-03 08:00,26
29-09-03 07:00,32
29-09-03 06:00,27
29-09-03 05:00,20
29-09-03 04:00,20
29-09-03 03:00,13
29-09-03 02:00,13
29-09-03 01:00,13
29-09-03 00:00,19
28-09-03 23:00,23
28-09-03 22:00,20
28-09-03 21:00,20
28-09-03 20:00,25
28-09-03 19:00,40
28-09-03 18:00,36
28-09-03 17:00,23
28-09-03 16:00,20
28-09-03 15:00,16
28-09-03 14:00,18
28-09-03 13:00,15
28-09-03 12:00,15
28-09-03 11:00,16
28-09-03 10:00,15
28-09-03 09:00,14
28-09-03 08:00,17
28-09-03 07:00,24
28-09-03 06:00,29
28-09-03 05:00,40
28-09-03 04:00,45
28-09-03 03:00,47
28-09-03 02:00,43
28-09-03 01:00,39
28-09-03 00:00,30
27-09-03 23:00,25
27-09-03 22:00,26
27-09-03 21:00,26
27-09-03 20:00,22
27-09-03 19:00,21
27-09-03 18:00,18
27-09-03 17:00,14
27-09-03 16:00,14
27-09-03 15:00,17
27-09-03 14:00,18
27-09-03 13:00,19
27-09-03 12:00,18
27-09-03 11:00,21
27-09-03 10:00,26
27-09-03 09:00,25
27-09-03 08:00,29
27-09-03 07:00,31
27-09-03 06:00,36
27-09-03 05:00,30
27-09-03 04:00,34
27-09-03 03:00,32
27-09-03 02:00,29
27-09-03 01:00,31
27-09-03 00:00,35
26-09-03 23:00,32
26-09-03 22:00,27
26-09-03 21:00,24
26-09-03 20:00,26
26-09-03 19:00,30
26-09-03 18:00,29
26-09-03 17:00,20
26-09-03 16:00,20
26-09-03 15:00,18
26-09-03 14:00,16
26-09-03 13:00,19
26-09-03 12:00,22
26-09-03 11:00,26
26-09-03 10:00,34
26-09-03 09:00,42
26-09-03 08:00,50
26-09-03 07:00,51
26-09-03 06:00,46
26-09-03 05:00,30
26-09-03 04:00,24
26-09-03 03:00,17
26-09-03 02:00,14
26-09-03 01:00,14
26-09-03 00:00,15
25-09-03 23:00,18
25-09-03 22:00,25
25-09-03 21:00,28
25-09-03 20:00,32
