Datum Zeit,Zittau-Ost SO2
,µg/m³
01-02-12 00:00,16.1
31-01-12 23:00,18.7
31-01-12 22:00,17.5
31-01-12 21:00,19.5
31-01-12 20:00,22.8
31-01-12 19:00,27.0
31-01-12 18:00,28.0
31-01-12 17:00,27.4
31-01-12 16:00,25.0
31-01-12 15:00,30.7
31-01-12 14:00,42.8
31-01-12 13:00,31.1
31-01-12 12:00,26.1
31-01-12 11:00,25.2
31-01-12 10:00,21.3
31-01-12 09:00,13.2
31-01-12 08:00,15.6
31-01-12 07:00,12.5
31-01-12 06:00,12.5
31-01-12 05:00,13.4
31-01-12 04:00,13.2
31-01-12 03:00,11.6
31-01-12 02:00,11.9
31-01-12 01:00,17.0
31-01-12 00:00,17.7
30-01-12 23:00,17.0
30-01-12 22:00,12.8
30-01-12 21:00,13.6
30-01-12 20:00,14.4
30-01-12 19:00,18.7
30-01-12 18:00,21.2
30-01-12 17:00,23.4
30-01-12 16:00,25.5
30-01-12 15:00,30.4
30-01-12 14:00,39.0
30-01-12 13:00,43.4
30-01-12 12:00,26.4
30-01-12 11:00,25.6
30-01-12 10:00,15.7
30-01-12 09:00,11.4
30-01-12 08:00,15.3
30-01-12 07:00,9.7
30-01-12 06:00,6.2
30-01-12 05:00,8.2
30-01-12 04:00,9.3
30-01-12 03:00,10.2
30-01-12 02:00,9.4
30-01-12 01:00,8.7
30-01-12 00:00,10.6
29-01-12 23:00,12.6
29-01-12 22:00,15.2
29-01-12 21:00,18.4
29-01-12 20:00,23.6
29-01-12 19:00,26.9
29-01-12 18:00,27.3
29-01-12 17:00,27.6
29-01-12 16:00,26.9
29-01-12 15:00,30.0
29-01-12 14:00,19.5
29-01-12 13:00,22.4
29-01-12 12:00,41.7
29-01-12 11:00,23.0
29-01-12 10:00,15.1
29-01-12 09:00,12.0
29-01-12 08:00,10.6
29-01-12 07:00,7.8
29-01-12 06:00,7.3
29-01-12 05:00,8.8
29-01-12 04:00,7.6
29-01-12 03:00,8.4
29-01-12 02:00,11.7
29-01-12 01:00,16.1
29-01-12 00:00,16.1
28-01-12 23:00,15.6
28-01-12 22:00,16.0
28-01-12 21:00,17.2
28-01-12 20:00,20.7
28-01-12 19:00,20.2
28-01-12 18:00,18.9
28-01-12 17:00,16.1
28-01-12 16:00,12.0
28-01-12 15:00,11.0
28-01-12 14:00,8.7
28-01-12 13:00,10.4
28-01-12 12:00,11.5
28-01-12 11:00,17.5
28-01-12 10:00,14.4
28-01-12 09:00,14.4
28-01-12 08:00,16.4
28-01-12 07:00,21.7
28-01-12 06:00,20.2
28-01-12 05:00,10.3
28-01-12 04:00,11.8
28-01-12 03:00,12.2
28-01-12 02:00,13.9
28-01-12 01:00,11.0
28-01-12 00:00,9.7
27-01-12 23:00,13.0
27-01-12 22:00,20.2
27-01-12 21:00,15.5
27-01-12 20:00,11.3
27-01-12 19:00,16.6
27-01-12 18:00,17.2
27-01-12 17:00,16.5
27-01-12 16:00,14.5
27-01-12 15:00,13.8
27-01-12 14:00,14.6
27-01-12 13:00,11.3
27-01-12 12:00,9.7
27-01-12 11:00,12.3
27-01-12 10:00,11.8
27-01-12 09:00,5.9
27-01-12 08:00,5.1
27-01-12 07:00,4.5
27-01-12 06:00,3.2
27-01-12 05:00,3.4
