Datum Zeit,Freiberg NO
,µg/m³
01-11-03 00:00,3
31-10-03 23:00,3
31-10-03 22:00,2
31-10-03 21:00,2
31-10-03 20:00,5
31-10-03 19:00,10
31-10-03 18:00,10
31-10-03 17:00,7
31-10-03 16:00,12
31-10-03 15:00,14
31-10-03 14:00,13
31-10-03 13:00,11
31-10-03 12:00,8
31-10-03 11:00,10
31-10-03 10:00,12
31-10-03 09:00,6
31-10-03 08:00,2
31-10-03 07:00,1
31-10-03 06:00,3
31-10-03 05:00,1
31-10-03 04:00,2
31-10-03 03:00,5
31-10-03 02:00,3
31-10-03 01:00,8
31-10-03 00:00,16
30-10-03 23:00,8
30-10-03 22:00,12
30-10-03 21:00,27
30-10-03 20:00,35
30-10-03 19:00,56
30-10-03 18:00,73
30-10-03 17:00,84
30-10-03 16:00,89
30-10-03 15:00,53
30-10-03 14:00,57
30-10-03 13:00,39
30-10-03 12:00,56
30-10-03 11:00,64
30-10-03 10:00,64
30-10-03 09:00,58
30-10-03 08:00,46
30-10-03 07:00,29
30-10-03 06:00,11
30-10-03 05:00,3
30-10-03 04:00,1
30-10-03 03:00,1
30-10-03 02:00,1
30-10-03 01:00,2
30-10-03 00:00,3
29-10-03 23:00,9
29-10-03 22:00,10
29-10-03 21:00,17
29-10-03 20:00,20
29-10-03 19:00,20
29-10-03 18:00,38
29-10-03 17:00,36
29-10-03 16:00,47
29-10-03 15:00,50
29-10-03 14:00,25
29-10-03 13:00,26
29-10-03 12:00,43
29-10-03 11:00,38
29-10-03 10:00,42
29-10-03 09:00,38
29-10-03 08:00,29
29-10-03 07:00,27
29-10-03 06:00,10
29-10-03 05:00,5
29-10-03 04:00,1
29-10-03 03:00,2
29-10-03 02:00,1
29-10-03 01:00,1
29-10-03 00:00,3
28-10-03 23:00,6
28-10-03 22:00,11
28-10-03 21:00,17
28-10-03 20:00,57
28-10-03 19:00,83
28-10-03 18:00,43
28-10-03 17:00,49
28-10-03 16:00,42
28-10-03 15:00,47
28-10-03 14:00,30
28-10-03 13:00,40
28-10-03 12:00,47
28-10-03 11:00,52
28-10-03 10:00,55
28-10-03 09:00,62
28-10-03 08:00,70
28-10-03 07:00,55
28-10-03 06:00,48
28-10-03 05:00,3
28-10-03 04:00,1
28-10-03 03:00,1
28-10-03 02:00,2
28-10-03 01:00,5
28-10-03 00:00,11
27-10-03 23:00,15
27-10-03 22:00,19
27-10-03 21:00,15
27-10-03 20:00,33
27-10-03 19:00,97
27-10-03 18:00,72
27-10-03 17:00,43
27-10-03 16:00,34
27-10-03 15:00,14
27-10-03 14:00,18
27-10-03 13:00,14
27-10-03 12:00,28
27-10-03 11:00,26
27-10-03 10:00,29
27-10-03 09:00,28
27-10-03 08:00,50
27-10-03 07:00,25
27-10-03 06:00,8
27-10-03 05:00,2
27-10-03 04:00,1
27-10-03 03:00,1
27-10-03 02:00,1
27-10-03 01:00,1
27-10-03 00:00,1
26-10-03 23:00,7
26-10-03 22:00,6
26-10-03 21:00,9
26-10-03 20:00,13
26-10-03 19:00,17
26-10-03 18:00,17
26-10-03 17:00,20
26-10-03 16:00,17
26-10-03 15:00,17
26-10-03 14:00,16
26-10-03 13:00,11
26-10-03 12:00,12
26-10-03 11:00,14
26-10-03 10:00,9
26-10-03 09:00,5
26-10-03 08:00,2
26-10-03 07:00,3
26-10-03 06:00,2
26-10-03 05:00,2
26-10-03 04:00,2
26-10-03 03:00,2
26-10-03 02:00,2
26-10-03 01:00,8
26-10-03 00:00,4
