Datum Zeit,Dresden-Winckelmannstr. NO2
,µg/m³
01-11-09 00:00,37
31-10-09 23:00,35
31-10-09 22:00,37
31-10-09 21:00,37
31-10-09 20:00,38
31-10-09 19:00,36
31-10-09 18:00,34
31-10-09 17:00,33
31-10-09 16:00,24
31-10-09 15:00,19
31-10-09 14:00,17
31-10-09 13:00,16
31-10-09 12:00,16
31-10-09 11:00,16
31-10-09 10:00,19
31-10-09 09:00,20
31-10-09 08:00,20
31-10-09 07:00,22
31-10-09 06:00,18
31-10-09 05:00,16
31-10-09 04:00,15
31-10-09 03:00,17
31-10-09 02:00,22
31-10-09 01:00,25
31-10-09 00:00,33
30-10-09 23:00,37
30-10-09 22:00,42
30-10-09 21:00,45
30-10-09 20:00,43
30-10-09 19:00,41
30-10-09 18:00,30
30-10-09 17:00,25
30-10-09 16:00,21
30-10-09 15:00,17
30-10-09 14:00,14
30-10-09 13:00,12
30-10-09 12:00,15
30-10-09 11:00,19
30-10-09 10:00,30
30-10-09 09:00,43
30-10-09 08:00,30
30-10-09 07:00,25
30-10-09 06:00,27
30-10-09 05:00,20
30-10-09 04:00,20
30-10-09 03:00,20
30-10-09 02:00,17
30-10-09 01:00,16
30-10-09 00:00,14
29-10-09 23:00,14
29-10-09 22:00,12
29-10-09 21:00,15
29-10-09 20:00,20
29-10-09 19:00,23
29-10-09 18:00,32
29-10-09 17:00,37
29-10-09 16:00,37
29-10-09 15:00,33
29-10-09 14:00,30
29-10-09 13:00,34
29-10-09 12:00,28
29-10-09 11:00,29
29-10-09 10:00,39
29-10-09 09:00,41
29-10-09 08:00,37
29-10-09 07:00,30
29-10-09 06:00,26
29-10-09 05:00,22
29-10-09 04:00,24
29-10-09 03:00,26
29-10-09 02:00,22
29-10-09 01:00,24
29-10-09 00:00,27
28-10-09 23:00,29
28-10-09 22:00,30
28-10-09 21:00,36
28-10-09 20:00,43
28-10-09 19:00,46
28-10-09 18:00,47
28-10-09 17:00,48
28-10-09 16:00,48
28-10-09 15:00,48
28-10-09 14:00,48
28-10-09 13:00,42
28-10-09 12:00,37
28-10-09 11:00,37
28-10-09 10:00,40
28-10-09 09:00,41
28-10-09 08:00,39
28-10-09 07:00,35
28-10-09 06:00,33
28-10-09 05:00,32
28-10-09 04:00,31
28-10-09 03:00,35
28-10-09 02:00,30
28-10-09 01:00,27
28-10-09 00:00,30
27-10-09 23:00,32
27-10-09 22:00,39
27-10-09 21:00,40
27-10-09 20:00,38
27-10-09 19:00,47
27-10-09 18:00,41
27-10-09 17:00,33
27-10-09 16:00,32
27-10-09 15:00,23
27-10-09 14:00,21
27-10-09 13:00,21
27-10-09 12:00,23
27-10-09 11:00,25
27-10-09 10:00,23
27-10-09 09:00,26
27-10-09 08:00,28
27-10-09 07:00,21
27-10-09 06:00,13
27-10-09 05:00,11
27-10-09 04:00,11
27-10-09 03:00,11
27-10-09 02:00,11
27-10-09 01:00,15
27-10-09 00:00,14
26-10-09 23:00,16
26-10-09 22:00,18
26-10-09 21:00,21
26-10-09 20:00,29
26-10-09 19:00,33
26-10-09 18:00,24
26-10-09 17:00,22
26-10-09 16:00,19
26-10-09 15:00,15
26-10-09 14:00,16
26-10-09 13:00,14
26-10-09 12:00,20
26-10-09 11:00,51
26-10-09 10:00,51
26-10-09 09:00,47
26-10-09 08:00,40
26-10-09 07:00,31
26-10-09 06:00,27
26-10-09 05:00,27
26-10-09 04:00,24
26-10-09 03:00,25
26-10-09 02:00,25
26-10-09 01:00,26
26-10-09 00:00,27
25-10-09 23:00,28
25-10-09 22:00,30
25-10-09 21:00,32
25-10-09 20:00,33
25-10-09 19:00,35
25-10-09 18:00,35
25-10-09 17:00,33
25-10-09 16:00,32
25-10-09 15:00,32
25-10-09 14:00,31
25-10-09 13:00,30
25-10-09 12:00,24
25-10-09 11:00,22
25-10-09 10:00,25
25-10-09 09:00,24
25-10-09 08:00,24
25-10-09 07:00,25
25-10-09 06:00,23
25-10-09 05:00,23
25-10-09 04:00,29
25-10-09 03:00,29
25-10-09 02:00,28
25-10-09 01:00,27
25-10-09 00:00,26
24-10-09 23:00,28
24-10-09 22:00,28
24-10-09 21:00,37
24-10-09 20:00,42
24-10-09 19:00,50
24-10-09 18:00,53
24-10-09 17:00,46
24-10-09 16:00,29
24-10-09 15:00,26
24-10-09 14:00,23
24-10-09 13:00,29
24-10-09 12:00,35
24-10-09 11:00,32
24-10-09 10:00,32
24-10-09 09:00,32
24-10-09 08:00,31
24-10-09 07:00,32
24-10-09 06:00,32
24-10-09 05:00,31
24-10-09 04:00,31
24-10-09 03:00,33
