Datum Zeit,Zwickau-Werdauer Straße NO
,µg/m³
01-08-15 00:00,4
31-07-15 23:00,2
31-07-15 22:00,2
31-07-15 21:00,3
31-07-15 20:00,6
31-07-15 19:00,3
31-07-15 18:00,6
31-07-15 17:00,6
31-07-15 16:00,9
31-07-15 15:00,5
31-07-15 14:00,10
31-07-15 13:00,6
31-07-15 12:00,8
31-07-15 11:00,10
31-07-15 10:00,14
31-07-15 09:00,14
31-07-15 08:00,14
31-07-15 07:00,19
31-07-15 06:00,28
31-07-15 05:00,9
31-07-15 04:00,1
31-07-15 03:00,1
31-07-15 02:00,1
31-07-15 01:00,1
31-07-15 00:00,1
30-07-15 23:00,5
30-07-15 22:00,6
30-07-15 21:00,3
30-07-15 20:00,2
30-07-15 19:00,2
30-07-15 18:00,4
30-07-15 17:00,4
30-07-15 16:00,7
30-07-15 15:00,9
30-07-15 14:00,10
30-07-15 13:00,8
30-07-15 12:00,7
30-07-15 11:00,10
30-07-15 10:00,9
30-07-15 09:00,7
30-07-15 08:00,12
30-07-15 07:00,15
30-07-15 06:00,13
30-07-15 05:00,11
30-07-15 04:00,1
30-07-15 03:00,1
30-07-15 02:00,1
30-07-15 01:00,1
30-07-15 00:00,1
29-07-15 23:00,3
29-07-15 22:00,4
29-07-15 21:00,2
29-07-15 20:00,3
29-07-15 19:00,2
29-07-15 18:00,2
29-07-15 17:00,5
29-07-15 16:00,5
29-07-15 15:00,5
29-07-15 14:00,6
29-07-15 13:00,10
29-07-15 12:00,7
29-07-15 11:00,5
29-07-15 10:00,6
29-07-15 09:00,7
29-07-15 08:00,6
29-07-15 07:00,7
29-07-15 06:00,5
29-07-15 05:00,3
29-07-15 04:00,2
29-07-15 03:00,1
29-07-15 02:00,1
29-07-15 01:00,1
29-07-15 00:00,1
28-07-15 23:00,1
28-07-15 22:00,1
28-07-15 21:00,2
28-07-15 20:00,1
28-07-15 19:00,2
28-07-15 18:00,4
28-07-15 17:00,6
28-07-15 16:00,4
28-07-15 15:00,5
28-07-15 14:00,8
28-07-15 13:00,5
28-07-15 12:00,5
28-07-15 11:00,6
28-07-15 10:00,7
28-07-15 09:00,9
28-07-15 08:00,11
28-07-15 07:00,12
28-07-15 06:00,11
28-07-15 05:00,6
28-07-15 04:00,1
28-07-15 03:00,1
28-07-15 02:00,1
28-07-15 01:00,1
28-07-15 00:00,1
27-07-15 23:00,1
27-07-15 22:00,1
27-07-15 21:00,2
27-07-15 20:00,2
27-07-15 19:00,3
27-07-15 18:00,5
27-07-15 17:00,6
27-07-15 16:00,7
27-07-15 15:00,10
27-07-15 14:00,11
27-07-15 13:00,5
27-07-15 12:00,5
27-07-15 11:00,6
27-07-15 10:00,6
27-07-15 09:00,3
27-07-15 08:00,5
27-07-15 07:00,9
27-07-15 06:00,9
27-07-15 05:00,5
27-07-15 04:00,1
27-07-15 03:00,1
27-07-15 02:00,1
27-07-15 01:00,1
27-07-15 00:00,1
26-07-15 23:00,1
26-07-15 22:00,4
26-07-15 21:00,1
26-07-15 20:00,1
26-07-15 19:00,2
26-07-15 18:00,1
26-07-15 17:00,3
26-07-15 16:00,3
26-07-15 15:00,2
26-07-15 14:00,2
26-07-15 13:00,2
26-07-15 12:00,2
26-07-15 11:00,2
26-07-15 10:00,2
26-07-15 09:00,2
26-07-15 08:00,1
26-07-15 07:00,1
26-07-15 06:00,1
26-07-15 05:00,1
26-07-15 04:00,1
26-07-15 03:00,1
26-07-15 02:00,1
26-07-15 01:00,1
26-07-15 00:00,1
25-07-15 23:00,1
25-07-15 22:00,1
25-07-15 21:00,1
25-07-15 20:00,1
25-07-15 19:00,2
25-07-15 18:00,2
25-07-15 17:00,2
25-07-15 16:00,2
25-07-15 15:00,1
25-07-15 14:00,2
25-07-15 13:00,1
25-07-15 12:00,1
25-07-15 11:00,2
25-07-15 10:00,2
25-07-15 09:00,2
25-07-15 08:00,1
25-07-15 07:00,2
25-07-15 06:00,5
25-07-15 05:00,1
25-07-15 04:00,1
25-07-15 03:00,2
25-07-15 02:00,2
25-07-15 01:00,1
25-07-15 00:00,2
24-07-15 23:00,2
24-07-15 22:00,1
24-07-15 21:00,1
24-07-15 20:00,1
24-07-15 19:00,1
24-07-15 18:00,1
24-07-15 17:00,1
24-07-15 16:00,3
24-07-15 15:00,3
24-07-15 14:00,3
24-07-15 13:00,9
24-07-15 12:00,11
24-07-15 11:00,11
24-07-15 10:00,15
24-07-15 09:00,23
24-07-15 08:00,19
24-07-15 07:00,24
24-07-15 06:00,26
24-07-15 05:00,19
24-07-15 04:00,6
24-07-15 03:00,1
24-07-15 02:00,1
24-07-15 01:00,1
24-07-15 00:00,1
23-07-15 23:00,1
23-07-15 22:00,1
23-07-15 21:00,4
23-07-15 20:00,7
23-07-15 19:00,2
23-07-15 18:00,5
23-07-15 17:00,9
23-07-15 16:00,7
23-07-15 15:00,10
23-07-15 14:00,6
23-07-15 13:00,9
23-07-15 12:00,7
23-07-15 11:00,7
23-07-15 10:00,21
23-07-15 09:00,17
23-07-15 08:00,13
23-07-15 07:00,11
23-07-15 06:00,7
23-07-15 05:00,3
23-07-15 04:00,1
23-07-15 03:00,1
23-07-15 02:00,1
23-07-15 01:00,2
23-07-15 00:00,1
22-07-15 23:00,1
22-07-15 22:00,2
22-07-15 21:00,1
22-07-15 20:00,1
22-07-15 19:00,5
22-07-15 18:00,7
22-07-15 17:00,7
22-07-15 16:00,5
22-07-15 15:00,4
22-07-15 14:00,8
22-07-15 13:00,5
22-07-15 12:00,5
22-07-15 11:00,3
22-07-15 10:00,10
22-07-15 09:00,10
22-07-15 08:00,23
22-07-15 07:00,23
22-07-15 06:00,23
22-07-15 05:00,12
22-07-15 04:00,3
22-07-15 03:00,3
22-07-15 02:00,1
22-07-15 01:00,1
22-07-15 00:00,1
21-07-15 23:00,3
21-07-15 22:00,3
