Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2014-01-01,,,,,,24,,,
2014-01-01,01:00,,5,23,,,,,
2014-01-01,02:00,,3,17,,,,,
2014-01-01,03:00,,3,14,,,,,
2014-01-01,04:00,,2,14,,,,,
2014-01-01,05:00,,1,15,,,,,
2014-01-01,06:00,,1,12,,,,,
2014-01-01,07:00,,1,10,,,,,
2014-01-01,08:00,,1,8,,,,,
2014-01-01,09:00,,1,8,,,,,
2014-01-01,10:00,,2,10,,,,,
2014-01-01,11:00,,6,14,,,,,
2014-01-01,12:00,,7,15,,,,,
2014-01-01,13:00,,11,20,,,,,
2014-01-01,14:00,,14,22,,,,,
2014-01-01,15:00,,13,22,,,,,
2014-01-01,16:00,,13,25,,,,,
2014-01-01,17:00,,10,26,,,,,
2014-01-01,18:00,,21,36,,,,,
2014-01-01,19:00,,8,25,,,,,
2014-01-01,20:00,,4,19,,,,,
2014-01-01,21:00,,3,22,,,,,
2014-01-01,22:00,,3,19,,,,,
2014-01-01,23:00,,3,18,,,,,
2014-01-02,,,,,,22,,,
2014-01-02,00:00,,1,11,,,,,
2014-01-02,01:00,,1,9,,,,,
2014-01-02,02:00,,1,12,,,,,
2014-01-02,03:00,,1,11,,,,,
2014-01-02,04:00,,1,11,,,,,
2014-01-02,05:00,,6,13,,,,,
2014-01-02,06:00,,22,24,,,,,
2014-01-02,07:00,,15,21,,,,,
2014-01-02,08:00,,17,22,,,,,
2014-01-02,09:00,,29,27,,,,,
2014-01-02,10:00,,31,25,,,,,
2014-01-02,11:00,,36,28,,,,,
2014-01-02,12:00,,30,24,,,,,
2014-01-02,13:00,,32,27,,,,,
2014-01-02,14:00,,34,30,,,,,
2014-01-02,15:00,,31,26,,,,,
2014-01-02,16:00,,30,30,,,,,
2014-01-02,17:00,,35,33,,,,,
2014-01-02,18:00,,28,26,,,,,
2014-01-02,19:00,,24,26,,,,,
2014-01-02,20:00,,20,26,,,,,
2014-01-02,21:00,,13,24,,,,,
2014-01-02,22:00,,9,20,,,,,
2014-01-02,23:00,,5,17,,,,,
2014-01-03,,,,,,12,,,
2014-01-03,00:00,,1,13,,,,,
2014-01-03,01:00,,1,12,,,,,
2014-01-03,02:00,,1,13,,,,,
2014-01-03,03:00,,1,12,,,,,
2014-01-03,04:00,,1,15,,,,,
2014-01-03,05:00,,5,18,,,,,
2014-01-03,06:00,,25,30,,,,,
2014-01-03,07:00,,30,36,,,,,
