Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2008-08-01,,,,,,22,3.08,15.65,
2008-08-01,01:00,0.4,1,30,89,,,,37.9
2008-08-01,02:00,0.3,1,19,99,,,,15.3
2008-08-01,03:00,0.3,1,13,102,,,,11.4
2008-08-01,04:00,0.3,1,15,92,,,,10.2
2008-08-01,05:00,0.4,1,21,81,,,,12.9
2008-08-01,06:00,0.5,1,25,79,,,,13.2
2008-08-01,07:00,0.4,1,21,86,,,,13.3
2008-08-01,08:00,0.4,1,16,95,,,,15.5
2008-08-01,09:00,0.5,2,19,112,,,,21.5
2008-08-01,10:00,0.9,1,19,129,,,,20.6
2008-08-01,11:00,1.3,2,23,82,,,,17.7
2008-08-01,12:00,0.5,5,31,78,,,,15.2
2008-08-01,13:00,0.3,1,11,116,,,,4.9
2008-08-01,14:00,0.2,1,5,129,,,,2.3
2008-08-01,15:00,0.2,1,5,118,,,,1.1
2008-08-01,16:00,0.2,1,5,109,,,,1.0
2008-08-01,17:00,0.2,1,4,104,,,,1.0
2008-08-01,18:00,0.2,1,4,103,,,,1.0
2008-08-01,19:00,0.2,1,6,102,,,,1.0
2008-08-01,20:00,0.3,1,7,91,,,,1.0
2008-08-01,21:00,0.3,1,7,104,,,,1.0
2008-08-01,22:00,0.3,1,7,101,,,,1.0
2008-08-01,23:00,0.4,1,7,101,,,,1.0
2008-08-02,,,,,,12,,,
2008-08-02,00:00,0.4,1,7,94,,,,1.0
2008-08-02,01:00,0.4,1,9,86,,,,1.0
2008-08-02,02:00,0.3,1,8,79,,,,1.0
2008-08-02,03:00,0.3,1,7,75,,,,1.0
2008-08-02,04:00,0.3,1,7,71,,,,1.0
2008-08-02,05:00,0.3,1,7,66,,,,1.0
2008-08-02,06:00,0.3,1,8,62,,,,1.0
2008-08-02,07:00,0.3,1,9,57,,,,1.0
2008-08-02,08:00,0.3,1,10,51,,,,1.0
2008-08-02,09:00,0.3,1,9,46,,,,1.0
2008-08-02,10:00,0.3,1,8,50,,,,1.0
2008-08-02,11:00,0.3,1,7,54,,,,1.0
2008-08-02,12:00,0.4,1,7,60,,,,1.0
2008-08-02,13:00,0.3,1,6,69,,,,1.0
2008-08-02,14:00,0.3,1,5,71,,,,1.0
2008-08-02,15:00,0.3,1,5,66,,,,1.0
2008-08-02,16:00,0.3,1,4,75,,,,1.0
2008-08-02,17:00,0.3,1,4,81,,,,1.0
2008-08-02,18:00,0.3,1,5,75,,,,1.0
2008-08-02,19:00,0.3,1,6,71,,,,1.0
2008-08-02,20:00,0.3,1,5,89,,,,1.0
2008-08-02,21:00,0.3,1,4,98,,,,1.0
2008-08-02,22:00,0.3,1,5,91,,,,1.0
2008-08-02,23:00,0.3,1,4,82,,,,1.0
2008-08-03,,,,,,8,,5.16,
2008-08-03,00:00,1.0,1,13,66,,,,8.1
2008-08-03,01:00,0.7,1,10,68,,,,5.3
2008-08-03,02:00,0.5,1,7,79,,,,3.4
2008-08-03,03:00,0.3,1,5,85,,,,1.0
2008-08-03,04:00,0.3,1,4,81,,,,1.0
2008-08-03,05:00,,1,4,81,,,,1.0
2008-08-03,06:00,,1,4,74,,,,1.0
2008-08-03,07:00,,1,4,66,,,,1.0
2008-08-03,08:00,,1,4,62,,,,1.0
2008-08-03,09:00,0.2,1,4,61,,,,1.0
2008-08-03,10:00,0.2,1,3,66,,,,1.0
2008-08-03,11:00,0.2,1,4,65,,,,1.0
2008-08-03,12:00,0.2,1,3,72,,,,1.0
2008-08-03,13:00,0.2,1,3,77,,,,1.0
2008-08-03,14:00,0.2,1,3,81,,,,1.0
2008-08-03,15:00,0.2,1,3,80,,,,1.0
2008-08-03,16:00,0.2,1,3,81,,,,1.0
2008-08-03,17:00,0.2,1,3,80,,,,1.0
2008-08-03,18:00,0.2,1,3,81,,,,1.0
2008-08-03,19:00,0.2,1,3,82,,,,1.0
2008-08-03,20:00,0.2,1,3,81,,,,1.0
2008-08-03,21:00,0.2,1,4,79,,,,1.0
2008-08-03,22:00,0.3,1,4,75,,,,1.0
2008-08-03,23:00,0.3,1,4,75,,,,1.0
2008-08-04,,,,,,7,,,
2008-08-04,00:00,0.2,1,5,76,,,,1.0
2008-08-04,01:00,0.2,1,6,70,,,,1.3
2008-08-04,02:00,0.2,1,11,61,,,,4.9
2008-08-04,03:00,0.2,1,9,63,,,,3.2
2008-08-04,04:00,0.6,1,10,57,,,,6.0
2008-08-04,05:00,0.6,1,6,61,,,,1.8
2008-08-04,06:00,0.3,1,9,59,,,,3.9
2008-08-04,07:00,0.3,1,7,56,,,,3.1
2008-08-04,08:00,0.2,1,6,55,,,,1.4
2008-08-04,09:00,0.2,1,4,51,,,,1.0
2008-08-04,10:00,0.2,1,4,56,,,,1.0
2008-08-04,11:00,0.1,1,4,62,,,,1.0
2008-08-04,12:00,0.2,1,4,62,,,,1.0
2008-08-04,13:00,0.2,1,4,70,,,,1.0
2008-08-04,14:00,0.2,1,4,72,,,,1.0
2008-08-04,15:00,0.2,1,4,70,,,,1.0
2008-08-04,16:00,0.3,1,4,81,,,,1.0
2008-08-04,17:00,0.2,1,4,84,,,,1.0
2008-08-04,18:00,0.3,1,6,83,,,,1.0
2008-08-04,19:00,0.3,1,5,82,,,,1.0
2008-08-04,20:00,0.3,1,5,80,,,,1.0
2008-08-04,21:00,0.3,1,5,74,,,,1.0
2008-08-04,22:00,0.3,1,5,74,,,,1.0
2008-08-04,23:00,0.3,1,7,74,,,,1.0
2008-08-05,,,,,,13,,7.52,
2008-08-05,00:00,0.3,1,6,75,,,,1.0
2008-08-05,01:00,0.3,1,6,74,,,,1.0
2008-08-05,02:00,0.3,1,6,73,,,,1.0
2008-08-05,03:00,0.3,1,6,70,,,,1.0
2008-08-05,04:00,0.3,1,6,72,,,,1.0
2008-08-05,05:00,0.3,1,6,68,,,,1.0
2008-08-05,06:00,0.3,1,8,65,,,,1.0
2008-08-05,07:00,0.3,1,8,63,,,,1.0
2008-08-05,08:00,0.3,1,6,65,,,,1.0
2008-08-05,09:00,0.3,1,6,68,,,,1.0
2008-08-05,10:00,0.3,1,5,75,,,,1.0
2008-08-05,11:00,0.3,1,5,82,,,,1.0
2008-08-05,12:00,0.2,1,4,89,,,,1.0
2008-08-05,13:00,0.2,1,5,91,,,,1.0
2008-08-05,14:00,0.3,1,5,94,,,,1.0
2008-08-05,15:00,0.3,1,5,95,,,,1.0
2008-08-05,16:00,0.3,1,5,97,,,,1.0
2008-08-05,17:00,0.3,1,5,96,,,,1.0
