Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-05-01,,,,,,14,,,
2015-05-01,01:00,,1,8,,,,,
2015-05-01,02:00,,1,6,,,,,
2015-05-01,03:00,,2,6,,,,,
2015-05-01,04:00,,1,4,,,,,
2015-05-01,05:00,,2,6,,,,,
2015-05-01,06:00,,6,13,,,,,
2015-05-01,07:00,,4,8,,,,,
2015-05-01,08:00,,3,5,,,,,
2015-05-01,09:00,,9,10,,,,,
2015-05-01,10:00,,13,13,,,,,
2015-05-01,11:00,,6,8,,,,,
2015-05-01,12:00,,10,14,,,,,
2015-05-01,13:00,,5,7,,,,,
2015-05-01,14:00,,14,14,,,,,
2015-05-01,15:00,,4,8,,,,,
2015-05-01,16:00,,5,8,,,,,
2015-05-01,17:00,,5,8,,,,,
2015-05-01,18:00,,11,20,,,,,
2015-05-01,19:00,,18,25,,,,,
2015-05-01,20:00,,13,25,,,,,
2015-05-01,21:00,,5,17,,,,,
2015-05-01,22:00,,14,25,,,,,
2015-05-01,23:00,,6,20,,,,,
2015-05-02,,,,,,17,,,
2015-05-02,00:00,,2,11,,,,,
2015-05-02,01:00,,3,11,,,,,
2015-05-02,02:00,,2,9,,,,,
2015-05-02,03:00,,19,13,,,,,
2015-05-02,04:00,,10,11,,,,,
2015-05-02,05:00,,20,12,,,,,
2015-05-02,06:00,,28,14,,,,,
2015-05-02,07:00,,43,23,,,,,
2015-05-02,08:00,,20,21,,,,,
2015-05-02,09:00,,34,27,,,,,
2015-05-02,10:00,,20,20,,,,,
2015-05-02,11:00,,22,20,,,,,
2015-05-02,12:00,,12,14,,,,,
2015-05-02,13:00,,11,14,,,,,
2015-05-02,14:00,,10,15,,,,,
2015-05-02,15:00,,9,12,,,,,
2015-05-02,16:00,,15,20,,,,,
2015-05-02,17:00,,16,23,,,,,
2015-05-02,18:00,,19,28,,,,,
2015-05-02,19:00,,10,25,,,,,
2015-05-02,20:00,,21,43,,,,,
2015-05-02,21:00,,15,25,,,,,
2015-05-02,22:00,,11,17,,,,,
2015-05-02,23:00,,17,20,,,,,
2015-05-03,,,,,,11,,,
2015-05-03,00:00,,8,13,,,,,
2015-05-03,01:00,,8,13,,,,,
2015-05-03,02:00,,7,13,,,,,
2015-05-03,03:00,,4,10,,,,,
2015-05-03,04:00,,4,9,,,,,
2015-05-03,05:00,,7,9,,,,,
2015-05-03,06:00,,8,9,,,,,
2015-05-03,07:00,,7,8,,,,,
2015-05-03,08:00,,16,18,,,,,
2015-05-03,09:00,,6,11,,,,,
2015-05-03,10:00,,7,11,,,,,
2015-05-03,11:00,,8,9,,,,,
2015-05-03,12:00,,8,9,,,,,
2015-05-03,13:00,,5,9,,,,,
2015-05-03,14:00,,7,10,,,,,
2015-05-03,15:00,,10,14,,,,,
2015-05-03,16:00,,10,12,,,,,
2015-05-03,17:00,,9,9,,,,,
2015-05-03,18:00,,6,8,,,,,
2015-05-03,19:00,,6,9,,,,,
2015-05-03,20:00,,6,9,,,,,
2015-05-03,21:00,,3,7,,,,,
2015-05-03,22:00,,7,8,,,,,
2015-05-03,23:00,,7,8,,,,,
2015-05-04,,,,,,13,,,
2015-05-04,00:00,,9,8,,,,,
2015-05-04,01:00,,15,11,,,,,
2015-05-04,02:00,,20,14,,,,,
2015-05-04,03:00,,31,21,,,,,
2015-05-04,04:00,,87,25,,,,,
2015-05-04,05:00,,175,34,,,,,
2015-05-04,06:00,,239,41,,,,,
2015-05-04,07:00,,193,42,,,,,
2015-05-04,08:00,,38,22,,,,,
2015-05-04,09:00,,23,16,,,,,
2015-05-04,10:00,,24,18,,,,,
2015-05-04,11:00,,18,16,,,,,
2015-05-04,12:00,,11,11,,,,,
2015-05-04,13:00,,9,10,,,,,
2015-05-04,14:00,,10,13,,,,,
2015-05-04,15:00,,14,17,,,,,
2015-05-04,16:00,,12,18,,,,,
2015-05-04,17:00,,10,18,,,,,
2015-05-04,18:00,,11,28,,,,,
2015-05-04,19:00,,12,31,,,,,
2015-05-04,20:00,,26,42,,,,,
2015-05-04,21:00,,24,31,,,,,
2015-05-04,22:00,,13,21,,,,,
2015-05-04,23:00,,3,12,,,,,
2015-05-05,,,,,,13,,,
2015-05-05,00:00,,2,7,,,,,
2015-05-05,01:00,,1,4,,,,,
2015-05-05,02:00,,2,5,,,,,
2015-05-05,03:00,,2,6,,,,,
2015-05-05,04:00,,3,8,,,,,
2015-05-05,05:00,,12,18,,,,,
2015-05-05,06:00,,26,28,,,,,
2015-05-05,07:00,,23,27,,,,,
2015-05-05,08:00,,17,22,,,,,
2015-05-05,09:00,,21,18,,,,,
2015-05-05,10:00,,19,17,,,,,
2015-05-05,11:00,,15,16,,,,,
2015-05-05,12:00,,19,18,,,,,
2015-05-05,13:00,,19,19,,,,,
2015-05-05,14:00,,14,16,,,,,
2015-05-05,15:00,,13,18,,,,,
2015-05-05,16:00,,16,20,,,,,
2015-05-05,17:00,,20,32,,,,,
2015-05-05,18:00,,15,27,,,,,
2015-05-05,19:00,,8,16,,,,,
2015-05-05,20:00,,9,15,,,,,
2015-05-05,21:00,,5,12,,,,,
2015-05-05,22:00,,2,7,,,,,
2015-05-05,23:00,,1,7,,,,,
2015-05-06,,,,,,13,,,
2015-05-06,00:00,,2,9,,,,,
2015-05-06,01:00,,8,10,,,,,
2015-05-06,02:00,,4,8,,,,,
2015-05-06,03:00,,6,16,,,,,
2015-05-06,04:00,,37,34,,,,,
2015-05-06,05:00,,81,34,,,,,
2015-05-06,06:00,,128,38,,,,,
2015-05-06,07:00,,61,33,,,,,
2015-05-06,08:00,,52,30,,,,,
2015-05-06,09:00,,45,41,,,,,
2015-05-06,10:00,,31,33,,,,,
2015-05-06,11:00,,14,19,,,,,
2015-05-06,12:00,,17,19,,,,,
2015-05-06,13:00,,13,17,,,,,
2015-05-06,14:00,,13,18,,,,,
2015-05-06,15:00,,10,18,,,,,
2015-05-06,16:00,,12,23,,,,,
2015-05-06,17:00,,11,22,,,,,
2015-05-06,18:00,,10,20,,,,,
2015-05-06,19:00,,8,24,,,,,
2015-05-06,20:00,,12,33,,,,,
2015-05-06,21:00,,14,44,,,,,
2015-05-06,22:00,,9,24,,,,,
2015-05-06,23:00,,11,19,,,,,
2015-05-07,,,,,,13,,,
2015-05-07,00:00,,15,21,,,,,
2015-05-07,01:00,,8,16,,,,,
2015-05-07,02:00,,7,18,,,,,
2015-05-07,03:00,,13,18,,,,,
2015-05-07,04:00,,36,21,,,,,
2015-05-07,05:00,,214,40,,,,,
2015-05-07,06:00,,189,47,,,,,
2015-05-07,07:00,,78,52,,,,,
2015-05-07,08:00,,24,28,,,,,
2015-05-07,09:00,,16,19,,,,,
2015-05-07,10:00,,18,18,,,,,
2015-05-07,11:00,,12,15,,,,,
2015-05-07,12:00,,8,10,,,,,
2015-05-07,13:00,,10,14,,,,,
2015-05-07,14:00,,8,11,,,,,
2015-05-07,15:00,,8,10,,,,,
2015-05-07,16:00,,12,17,,,,,
2015-05-07,17:00,,14,25,,,,,
2015-05-07,18:00,,9,19,,,,,
2015-05-07,19:00,,11,29,,,,,
2015-05-07,20:00,,55,56,,,,,
2015-05-07,21:00,,33,37,,,,,
2015-05-07,22:00,,17,21,,,,,
2015-05-07,23:00,,10,19,,,,,
2015-05-08,,,,,,16,,,
2015-05-08,00:00,,5,14,,,,,
2015-05-08,01:00,,7,13,,,,,
2015-05-08,02:00,,5,10,,,,,
2015-05-08,03:00,,7,10,,,,,
2015-05-08,04:00,,34,19,,,,,
2015-05-08,05:00,,40,17,,,,,
2015-05-08,06:00,,29,15,,,,,
2015-05-08,07:00,,16,17,,,,,
2015-05-08,08:00,,13,19,,,,,
2015-05-08,09:00,,27,29,,,,,
2015-05-08,10:00,,25,31,,,,,
2015-05-08,11:00,,27,32,,,,,
