Datum Zeit,Plauen-DWD O3
,µg/m³
01-02-10 00:00,46
31-01-10 23:00,45
31-01-10 22:00,46
31-01-10 21:00,46
31-01-10 20:00,53
31-01-10 19:00,54
31-01-10 18:00,54
31-01-10 17:00,54
31-01-10 16:00,53
31-01-10 15:00,58
31-01-10 14:00,62
31-01-10 13:00,65
31-01-10 12:00,65
31-01-10 11:00,65
31-01-10 10:00,64
31-01-10 09:00,63
31-01-10 08:00,63
31-01-10 07:00,61
31-01-10 06:00,44
31-01-10 05:00,44
31-01-10 04:00,47
31-01-10 03:00,49
31-01-10 02:00,52
31-01-10 01:00,55
31-01-10 00:00,62
30-01-10 23:00,57
30-01-10 22:00,63
30-01-10 21:00,68
30-01-10 20:00,69
30-01-10 19:00,67
30-01-10 18:00,66
30-01-10 17:00,64
30-01-10 16:00,67
30-01-10 15:00,68
30-01-10 14:00,69
30-01-10 13:00,70
30-01-10 12:00,71
30-01-10 11:00,69
30-01-10 10:00,73
30-01-10 09:00,71
30-01-10 08:00,74
30-01-10 07:00,75
30-01-10 06:00,81
30-01-10 05:00,80
30-01-10 04:00,73
30-01-10 03:00,63
30-01-10 02:00,44
30-01-10 01:00,47
30-01-10 00:00,50
29-01-10 23:00,54
29-01-10 22:00,57
29-01-10 21:00,57
29-01-10 20:00,56
29-01-10 19:00,56
29-01-10 18:00,56
29-01-10 17:00,56
29-01-10 16:00,57
29-01-10 15:00,56
29-01-10 14:00,55
29-01-10 13:00,48
29-01-10 12:00,49
29-01-10 11:00,45
29-01-10 10:00,43
29-01-10 09:00,43
29-01-10 08:00,47
29-01-10 07:00,50
29-01-10 06:00,69
29-01-10 05:00,67
29-01-10 04:00,62
29-01-10 03:00,65
29-01-10 02:00,67
29-01-10 01:00,72
29-01-10 00:00,67
28-01-10 23:00,57
28-01-10 22:00,58
28-01-10 21:00,58
28-01-10 20:00,55
28-01-10 19:00,52
28-01-10 18:00,54
28-01-10 17:00,53
28-01-10 16:00,51
28-01-10 15:00,52
28-01-10 14:00,54
28-01-10 13:00,51
28-01-10 12:00,47
28-01-10 11:00,46
28-01-10 10:00,45
28-01-10 09:00,46
28-01-10 08:00,46
28-01-10 07:00,49
28-01-10 06:00,50
28-01-10 05:00,50
28-01-10 04:00,49
28-01-10 03:00,50
28-01-10 02:00,53
28-01-10 01:00,58
28-01-10 00:00,71
27-01-10 23:00,72
27-01-10 22:00,70
27-01-10 21:00,64
27-01-10 20:00,56
27-01-10 19:00,56
27-01-10 18:00,60
27-01-10 17:00,54
27-01-10 16:00,58
27-01-10 15:00,44
27-01-10 14:00,42
27-01-10 13:00,47
27-01-10 12:00,38
27-01-10 11:00,29
27-01-10 10:00,21
27-01-10 09:00,12
27-01-10 08:00,5
27-01-10 07:00,15
27-01-10 06:00,20
27-01-10 05:00,20
27-01-10 04:00,19
27-01-10 03:00,10
27-01-10 02:00,7
27-01-10 01:00,6
27-01-10 00:00,7
26-01-10 23:00,9
26-01-10 22:00,9
26-01-10 21:00,12
26-01-10 20:00,11
26-01-10 19:00,15
26-01-10 18:00,24
26-01-10 17:00,39
26-01-10 16:00,45
26-01-10 15:00,45
26-01-10 14:00,40
26-01-10 13:00,36
26-01-10 12:00,31
26-01-10 11:00,28
26-01-10 10:00,28
26-01-10 09:00,26
26-01-10 08:00,25
26-01-10 07:00,29
26-01-10 06:00,31
26-01-10 05:00,33
26-01-10 04:00,33
26-01-10 03:00,32
26-01-10 02:00,35
26-01-10 01:00,44
26-01-10 00:00,47
25-01-10 23:00,43
25-01-10 22:00,40
25-01-10 21:00,36
25-01-10 20:00,42
25-01-10 19:00,47
25-01-10 18:00,47
25-01-10 17:00,56
25-01-10 16:00,62
25-01-10 15:00,65
25-01-10 14:00,62
25-01-10 13:00,61
