Datum Zeit,Collmberg NO2
,µg/m³
01-01-07 00:00,
31-12-06 23:00,
31-12-06 22:00,
31-12-06 21:00,
31-12-06 20:00,
31-12-06 19:00,
31-12-06 18:00,
31-12-06 17:00,
31-12-06 16:00,
31-12-06 15:00,
31-12-06 14:00,
31-12-06 13:00,
31-12-06 12:00,
31-12-06 11:00,
31-12-06 10:00,
31-12-06 09:00,
31-12-06 08:00,
31-12-06 07:00,
31-12-06 06:00,
31-12-06 05:00,
31-12-06 04:00,
31-12-06 03:00,
31-12-06 02:00,
31-12-06 01:00,
31-12-06 00:00,8
30-12-06 23:00,8
30-12-06 22:00,9
30-12-06 21:00,10
30-12-06 20:00,10
30-12-06 19:00,11
30-12-06 18:00,10
30-12-06 17:00,10
30-12-06 16:00,10
30-12-06 15:00,9
30-12-06 14:00,8
30-12-06 13:00,9
30-12-06 12:00,11
30-12-06 11:00,11
30-12-06 10:00,11
30-12-06 09:00,10
30-12-06 08:00,8
30-12-06 07:00,8
30-12-06 06:00,8
30-12-06 05:00,8
30-12-06 04:00,8
30-12-06 03:00,10
30-12-06 02:00,12
30-12-06 01:00,12
30-12-06 00:00,12
29-12-06 23:00,13
29-12-06 22:00,16
29-12-06 21:00,20
29-12-06 20:00,24
29-12-06 19:00,27
29-12-06 18:00,32
29-12-06 17:00,30
29-12-06 16:00,23
29-12-06 15:00,17
29-12-06 14:00,16
29-12-06 13:00,17
29-12-06 12:00,19
29-12-06 11:00,19
29-12-06 10:00,23
29-12-06 09:00,28
29-12-06 08:00,29
29-12-06 07:00,29
29-12-06 06:00,28
29-12-06 05:00,28
29-12-06 04:00,29
29-12-06 03:00,29
29-12-06 02:00,29
29-12-06 01:00,27
29-12-06 00:00,26
28-12-06 23:00,26
28-12-06 22:00,22
28-12-06 21:00,21
28-12-06 20:00,20
28-12-06 19:00,20
28-12-06 18:00,20
28-12-06 17:00,19
28-12-06 16:00,17
28-12-06 15:00,16
28-12-06 14:00,18
28-12-06 13:00,20
28-12-06 12:00,21
28-12-06 11:00,20
28-12-06 10:00,24
28-12-06 09:00,23
