Datum Zeit,Chemnitz-Leipziger Str. NO
,µg/m³
01-11-06 00:00,4
31-10-06 23:00,18
31-10-06 22:00,8
31-10-06 21:00,11
31-10-06 20:00,21
31-10-06 19:00,34
31-10-06 18:00,62
31-10-06 17:00,45
31-10-06 16:00,67
31-10-06 15:00,62
31-10-06 14:00,40
31-10-06 13:00,41
31-10-06 12:00,33
31-10-06 11:00,30
31-10-06 10:00,45
31-10-06 09:00,46
31-10-06 08:00,34
31-10-06 07:00,33
31-10-06 06:00,20
31-10-06 05:00,16
31-10-06 04:00,8
31-10-06 03:00,11
31-10-06 02:00,11
31-10-06 01:00,44
31-10-06 00:00,48
30-10-06 23:00,57
30-10-06 22:00,70
30-10-06 21:00,121
30-10-06 20:00,123
30-10-06 19:00,178
30-10-06 18:00,236
30-10-06 17:00,270
30-10-06 16:00,289
30-10-06 15:00,246
30-10-06 14:00,198
30-10-06 13:00,237
30-10-06 12:00,254
30-10-06 11:00,303
30-10-06 10:00,283
30-10-06 09:00,284
30-10-06 08:00,346
30-10-06 07:00,180
30-10-06 06:00,120
30-10-06 05:00,64
30-10-06 04:00,15
30-10-06 03:00,1
30-10-06 02:00,2
30-10-06 01:00,1
30-10-06 00:00,3
29-10-06 23:00,5
29-10-06 22:00,4
29-10-06 21:00,5
29-10-06 20:00,8
29-10-06 19:00,11
29-10-06 18:00,19
29-10-06 17:00,12
29-10-06 16:00,10
29-10-06 15:00,14
29-10-06 14:00,10
29-10-06 13:00,12
29-10-06 12:00,10
29-10-06 11:00,14
29-10-06 10:00,11
29-10-06 09:00,8
29-10-06 08:00,4
29-10-06 07:00,2
29-10-06 06:00,3
29-10-06 05:00,2
29-10-06 04:00,3
29-10-06 03:00,5
29-10-06 02:00,5
29-10-06 01:00,13
29-10-06 00:00,23
28-10-06 23:00,39
28-10-06 22:00,31
28-10-06 21:00,45
28-10-06 20:00,52
28-10-06 19:00,77
28-10-06 18:00,98
28-10-06 17:00,105
28-10-06 16:00,162
28-10-06 15:00,214
28-10-06 14:00,147
28-10-06 13:00,138
28-10-06 12:00,105
