Datum Zeit,Leipzig-Mitte NO
,µg/m³
01-06-00 00:00,
31-05-00 23:00,
31-05-00 22:00,
31-05-00 21:00,
31-05-00 20:00,
31-05-00 19:00,
31-05-00 18:00,
31-05-00 17:00,
31-05-00 16:00,
31-05-00 15:00,
31-05-00 14:00,
31-05-00 13:00,
31-05-00 12:00,
31-05-00 11:00,
31-05-00 10:00,
31-05-00 09:00,
31-05-00 08:00,
31-05-00 07:00,
31-05-00 06:00,
31-05-00 05:00,
31-05-00 04:00,
31-05-00 03:00,
31-05-00 02:00,
31-05-00 01:00,
31-05-00 00:00,
30-05-00 23:00,
30-05-00 22:00,
30-05-00 21:00,
30-05-00 20:00,
30-05-00 19:00,
30-05-00 18:00,
30-05-00 17:00,
30-05-00 16:00,
30-05-00 15:00,
30-05-00 14:00,
30-05-00 13:00,
30-05-00 12:00,
30-05-00 11:00,
30-05-00 10:00,
30-05-00 09:00,
30-05-00 08:00,
30-05-00 07:00,
30-05-00 06:00,
30-05-00 05:00,
30-05-00 04:00,
30-05-00 03:00,
30-05-00 02:00,
30-05-00 01:00,
30-05-00 00:00,
29-05-00 23:00,
29-05-00 22:00,
29-05-00 21:00,
29-05-00 20:00,
29-05-00 19:00,
29-05-00 18:00,
29-05-00 17:00,
29-05-00 16:00,
29-05-00 15:00,
29-05-00 14:00,
29-05-00 13:00,
29-05-00 12:00,
29-05-00 11:00,
29-05-00 10:00,
29-05-00 09:00,
29-05-00 08:00,
29-05-00 07:00,
29-05-00 06:00,
29-05-00 05:00,
29-05-00 04:00,
29-05-00 03:00,
29-05-00 02:00,
29-05-00 01:00,
29-05-00 00:00,
28-05-00 23:00,
28-05-00 22:00,
28-05-00 21:00,
28-05-00 20:00,
28-05-00 19:00,
28-05-00 18:00,
28-05-00 17:00,
28-05-00 16:00,
28-05-00 15:00,
28-05-00 14:00,
28-05-00 13:00,
28-05-00 12:00,
28-05-00 11:00,
28-05-00 10:00,
28-05-00 09:00,
28-05-00 08:00,
28-05-00 07:00,
28-05-00 06:00,
28-05-00 05:00,
28-05-00 04:00,
28-05-00 03:00,
28-05-00 02:00,
28-05-00 01:00,
