Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-07-01,,,,,,5,,
2017-07-01,01:00,,7,14,,,,
2017-07-01,02:00,,3,10,,,,
2017-07-01,03:00,,11,15,,,,
2017-07-01,04:00,,4,19,,,,
2017-07-01,05:00,,4,11,,,,
2017-07-01,06:00,,11,15,,,,
2017-07-01,07:00,,9,13,,,,
2017-07-01,08:00,,10,12,,,,
2017-07-01,09:00,,12,13,,,,
2017-07-01,10:00,,10,9,,,,
2017-07-01,11:00,,10,8,,,,
2017-07-01,12:00,,7,7,,,,
2017-07-01,13:00,,7,7,,,,
2017-07-01,14:00,,7,8,,,,
2017-07-01,15:00,,6,7,,,,
2017-07-01,16:00,,6,7,,,,
2017-07-01,17:00,,7,8,,,,
2017-07-01,18:00,,6,8,,,,
2017-07-01,19:00,,5,9,,,,
2017-07-01,20:00,,4,6,,,,
2017-07-01,21:00,,5,9,,,,
2017-07-01,22:00,,5,9,,,,
2017-07-01,23:00,,3,7,,,,
2017-07-02,,,,,,8,,
2017-07-02,00:00,,3,7,,,,
2017-07-02,01:00,,3,5,,,,
2017-07-02,02:00,,3,3,,,,
2017-07-02,03:00,,2,4,,,,
2017-07-02,04:00,,1,2,,,,
2017-07-02,05:00,,2,3,,,,
2017-07-02,06:00,,2,3,,,,
2017-07-02,07:00,,3,4,,,,
2017-07-02,08:00,,2,1,,,,
2017-07-02,09:00,,2,1,,,,
2017-07-02,10:00,,3,1,,,,
2017-07-02,11:00,,2,1,,,,
2017-07-02,12:00,,2,1,,,,
2017-07-02,13:00,,3,2,,,,
2017-07-02,14:00,,3,1,,,,
2017-07-02,15:00,,2,1,,,,
2017-07-02,16:00,,1,1,,,,
2017-07-02,17:00,,2,2,,,,
2017-07-02,18:00,,4,2,,,,
2017-07-02,19:00,,4,4,,,,
2017-07-02,20:00,,3,6,,,,
2017-07-02,21:00,,5,8,,,,
2017-07-02,22:00,,4,6,,,,
2017-07-02,23:00,,4,11,,,,
2017-07-03,,,,,,10,,
2017-07-03,00:00,,14,17,,,,
2017-07-03,01:00,,5,9,,,,
2017-07-03,02:00,,10,10,,,,
2017-07-03,03:00,,15,13,,,,
2017-07-03,04:00,,61,21,,,,
2017-07-03,05:00,,109,27,,,,
2017-07-03,06:00,,86,32,,,,
2017-07-03,07:00,,64,28,,,,
2017-07-03,08:00,,35,19,,,,
2017-07-03,09:00,,11,9,,,,
2017-07-03,10:00,,11,8,,,,
2017-07-03,11:00,,11,8,,,,
2017-07-03,12:00,,8,7,,,,
2017-07-03,13:00,,6,7,,,,
2017-07-03,14:00,,10,12,,,,
2017-07-03,15:00,,10,14,,,,
2017-07-03,16:00,,13,18,,,,
2017-07-03,17:00,,10,15,,,,
2017-07-03,18:00,,8,14,,,,
2017-07-03,19:00,,6,16,,,,
2017-07-03,20:00,,12,26,,,,
2017-07-03,21:00,,23,33,,,,
2017-07-03,22:00,,26,37,,,,
2017-07-03,23:00,,8,19,,,,
2017-07-04,00:00,,7,16,,,,
2017-07-04,01:00,,4,11,,,,
2017-07-04,02:00,,12,16,,,,
2017-07-04,03:00,,16,16,,,,
2017-07-04,04:00,,30,21,,,,
2017-07-04,05:00,,58,27,,,,
2017-07-04,06:00,,90,35,,,,
2017-07-04,07:00,,77,42,,,,
2017-07-04,08:00,,40,38,,,,
2017-07-04,09:00,,25,22,,,,
2017-07-04,10:00,,23,21,,,,
2017-07-04,11:00,,16,14,,,,
2017-07-04,12:00,,15,15,,,,
2017-07-04,13:00,,7,9,,,,
2017-07-04,14:00,,10,13,,,,
2017-07-04,15:00,,13,13,,,,
2017-07-04,16:00,,14,18,,,,
2017-07-04,17:00,,24,31,,,,
2017-07-04,18:00,,18,26,,,,
2017-07-04,19:00,,8,22,,,,
2017-07-04,20:00,,38,47,,,,
2017-07-04,21:00,,18,28,,,,
2017-07-04,22:00,,11,15,,,,
2017-07-04,23:00,,4,8,,,,
2017-07-05,00:00,,6,9,,,,
2017-07-05,01:00,,5,7,,,,
