Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-03-01,01:00,,,,,80,,,15.6
2000-03-01,02:00,,,,,82,,,10.6
2000-03-01,03:00,,,,,86,,,3.5
2000-03-01,04:00,,,,,85,,,2.8
2000-03-01,05:00,,,,,88,,,2.5
2000-03-01,06:00,,,,,91,,,2.3
2000-03-01,07:00,,,,,92,,,2.4
2000-03-01,08:00,,,,,89,,,1.9
2000-03-01,09:00,,,,,87,,,2.6
2000-03-01,10:00,,,,,85,,,2.5
2000-03-01,11:00,,,,,84,,,2.6
2000-03-01,12:00,,,,,80,,,2.6
2000-03-01,13:00,,,,,79,,,2.7
2000-03-01,14:00,,,,,80,,,2.9
2000-03-01,15:00,,,,,79,,,
2000-03-01,16:00,,,,,76,,,3.1
2000-03-01,17:00,,,,,72,,,1.8
2000-03-01,18:00,,,,,70,,,2.6
2000-03-01,19:00,,,,,74,,,3.8
2000-03-01,20:00,,,,,82,,,3.6
2000-03-01,21:00,,,,,84,,,3.2
2000-03-01,22:00,,,,,,,,4.3
2000-03-01,23:00,,,,,81,,,5.7
2000-03-02,00:00,,,,,78,,,
2000-03-02,01:00,,,,,74,,,
2000-03-02,02:00,,,,,75,,,
2000-03-02,03:00,,,,,77,,,
2000-03-02,04:00,,,,,79,,,
2000-03-02,05:00,,,,,77,,,
2000-03-02,06:00,,,,,79,,,
2000-03-02,07:00,,,,,81,,,
2000-03-02,08:00,,,,,81,,,
2000-03-02,09:00,,,,,86,,,
2000-03-02,10:00,,,,,84,,,
2000-03-02,11:00,,,,,88,,,
2000-03-02,12:00,,,,,88,,,
2000-03-02,13:00,,,,,87,,,
2000-03-02,14:00,,,,,86,,,
2000-03-02,15:00,,,,,87,,,
2000-03-02,16:00,,,,,87,,,
2000-03-02,17:00,,,,,86,,,
2000-03-02,18:00,,,,,83,,,
2000-03-02,19:00,,,,,79,,,
