Datum Zeit,Zinnwald SO2
,µg/m³
01-08-02 00:00,7.2
31-07-02 23:00,5.2
31-07-02 22:00,28.2
31-07-02 21:00,22.3
31-07-02 20:00,4.5
31-07-02 19:00,5.5
31-07-02 18:00,5.9
31-07-02 17:00,6.8
31-07-02 16:00,5.8
31-07-02 15:00,5.8
31-07-02 14:00,12.8
31-07-02 13:00,14.2
31-07-02 12:00,15.9
31-07-02 11:00,15.0
31-07-02 10:00,7.1
31-07-02 09:00,8.9
31-07-02 08:00,9.3
31-07-02 07:00,15.3
31-07-02 06:00,9.5
31-07-02 05:00,8.5
31-07-02 04:00,5.1
31-07-02 03:00,9.3
31-07-02 02:00,5.9
31-07-02 01:00,5.6
31-07-02 00:00,5.8
30-07-02 23:00,7.1
30-07-02 22:00,9.2
30-07-02 21:00,5.2
30-07-02 20:00,1.2
30-07-02 19:00,1.1
30-07-02 18:00,1.8
30-07-02 17:00,1.5
30-07-02 16:00,1.0
30-07-02 15:00,3.6
30-07-02 14:00,5.9
30-07-02 13:00,2.7
30-07-02 12:00,2.0
30-07-02 11:00,5.0
30-07-02 10:00,4.6
30-07-02 09:00,5.3
30-07-02 08:00,18.6
30-07-02 07:00,6.4
30-07-02 06:00,6.4
30-07-02 05:00,9.0
30-07-02 04:00,7.1
30-07-02 03:00,5.1
30-07-02 02:00,2.7
30-07-02 01:00,3.2
30-07-02 00:00,3.5
29-07-02 23:00,3.5
29-07-02 22:00,4.1
29-07-02 21:00,5.6
29-07-02 20:00,5.4
29-07-02 19:00,4.6
29-07-02 18:00,5.2
29-07-02 17:00,3.6
29-07-02 16:00,2.7
29-07-02 15:00,2.7
29-07-02 14:00,3.1
29-07-02 13:00,3.9
29-07-02 12:00,3.5
29-07-02 11:00,2.8
29-07-02 10:00,3.3
29-07-02 09:00,2.4
29-07-02 08:00,2.6
29-07-02 07:00,3.4
29-07-02 06:00,7.0
29-07-02 05:00,13.4
29-07-02 04:00,27.1
29-07-02 03:00,18.2
29-07-02 02:00,11.8
29-07-02 01:00,4.0
29-07-02 00:00,3.2
28-07-02 23:00,2.5
28-07-02 22:00,4.1
28-07-02 21:00,5.1
28-07-02 20:00,4.7
28-07-02 19:00,5.0
28-07-02 18:00,5.2
28-07-02 17:00,7.5
28-07-02 16:00,6.6
28-07-02 15:00,8.6
28-07-02 14:00,9.6
28-07-02 13:00,13.4
28-07-02 12:00,7.8
28-07-02 11:00,8.9
28-07-02 10:00,9.3
28-07-02 09:00,15.8
28-07-02 08:00,13.3
28-07-02 07:00,21.2
28-07-02 06:00,27.8
28-07-02 05:00,18.7
28-07-02 04:00,17.7
28-07-02 03:00,12.5
28-07-02 02:00,5.0
28-07-02 01:00,16.6
28-07-02 00:00,30.5
27-07-02 23:00,18.2
27-07-02 22:00,19.8
27-07-02 21:00,19.7
27-07-02 20:00,15.5
