Datum Zeit,Borna NO
,µg/m³
01-08-02 00:00,3
31-07-02 23:00,9
31-07-02 22:00,5
31-07-02 21:00,9
31-07-02 20:00,21
31-07-02 19:00,46
31-07-02 18:00,24
31-07-02 17:00,54
31-07-02 16:00,36
31-07-02 15:00,11
31-07-02 14:00,20
31-07-02 13:00,27
31-07-02 12:00,34
31-07-02 11:00,20
31-07-02 10:00,29
31-07-02 09:00,20
31-07-02 08:00,32
31-07-02 07:00,121
31-07-02 06:00,96
31-07-02 05:00,55
31-07-02 04:00,25
31-07-02 03:00,14
31-07-02 02:00,5
31-07-02 01:00,3
31-07-02 00:00,1
30-07-02 23:00,1
30-07-02 22:00,1
30-07-02 21:00,2
30-07-02 20:00,5
30-07-02 19:00,15
30-07-02 18:00,25
30-07-02 17:00,26
30-07-02 16:00,41
30-07-02 15:00,36
30-07-02 14:00,35
30-07-02 13:00,28
30-07-02 12:00,37
30-07-02 11:00,34
30-07-02 10:00,43
30-07-02 09:00,42
30-07-02 08:00,73
30-07-02 07:00,133
30-07-02 06:00,157
30-07-02 05:00,85
30-07-02 04:00,35
30-07-02 03:00,19
30-07-02 02:00,6
30-07-02 01:00,7
30-07-02 00:00,11
29-07-02 23:00,8
29-07-02 22:00,2
29-07-02 21:00,1
29-07-02 20:00,2
29-07-02 19:00,7
29-07-02 18:00,22
29-07-02 17:00,32
29-07-02 16:00,25
29-07-02 15:00,27
29-07-02 14:00,31
29-07-02 13:00,26
29-07-02 12:00,32
29-07-02 11:00,32
29-07-02 10:00,11
29-07-02 09:00,13
29-07-02 08:00,88
29-07-02 07:00,131
29-07-02 06:00,176
29-07-02 05:00,87
29-07-02 04:00,62
29-07-02 03:00,28
29-07-02 02:00,20
29-07-02 01:00,6
29-07-02 00:00,23
28-07-02 23:00,21
28-07-02 22:00,30
28-07-02 21:00,5
28-07-02 20:00,10
28-07-02 19:00,21
28-07-02 18:00,18
28-07-02 17:00,13
28-07-02 16:00,11
28-07-02 15:00,6
28-07-02 14:00,11
28-07-02 13:00,7
28-07-02 12:00,7
28-07-02 11:00,11
28-07-02 10:00,13
28-07-02 09:00,7
28-07-02 08:00,14
28-07-02 07:00,8
28-07-02 06:00,7
28-07-02 05:00,5
28-07-02 04:00,8
28-07-02 03:00,3
28-07-02 02:00,4
28-07-02 01:00,3
28-07-02 00:00,13
27-07-02 23:00,15
27-07-02 22:00,16
27-07-02 21:00,27
27-07-02 20:00,19
27-07-02 19:00,15
27-07-02 18:00,11
27-07-02 17:00,14
27-07-02 16:00,6
27-07-02 15:00,9
27-07-02 14:00,14
27-07-02 13:00,19
27-07-02 12:00,21
27-07-02 11:00,32
27-07-02 10:00,3
27-07-02 09:00,23
27-07-02 08:00,57
27-07-02 07:00,43
27-07-02 06:00,37
27-07-02 05:00,19
27-07-02 04:00,13
27-07-02 03:00,5
27-07-02 02:00,13
27-07-02 01:00,15
27-07-02 00:00,12
26-07-02 23:00,20
26-07-02 22:00,38
26-07-02 21:00,47
26-07-02 20:00,43
26-07-02 19:00,53
26-07-02 18:00,67
26-07-02 17:00,115
26-07-02 16:00,146
26-07-02 15:00,109
26-07-02 14:00,111
26-07-02 13:00,80
26-07-02 12:00,104
26-07-02 11:00,116
26-07-02 10:00,111
26-07-02 09:00,122
26-07-02 08:00,74
26-07-02 07:00,119
26-07-02 06:00,113
26-07-02 05:00,60
26-07-02 04:00,18
26-07-02 03:00,12
26-07-02 02:00,4
26-07-02 01:00,3
26-07-02 00:00,8
25-07-02 23:00,12
