Datum Zeit,Dresden-Nord NO
,µg/m³
01-08-02 00:00,5
31-07-02 23:00,7
31-07-02 22:00,8
31-07-02 21:00,9
31-07-02 20:00,12
31-07-02 19:00,12
31-07-02 18:00,21
31-07-02 17:00,20
31-07-02 16:00,31
31-07-02 15:00,10
31-07-02 14:00,17
31-07-02 13:00,9
31-07-02 12:00,16
31-07-02 11:00,26
31-07-02 10:00,16
31-07-02 09:00,17
31-07-02 08:00,29
31-07-02 07:00,18
31-07-02 06:00,37
31-07-02 05:00,14
31-07-02 04:00,5
31-07-02 03:00,6
31-07-02 02:00,2
31-07-02 01:00,4
31-07-02 00:00,6
30-07-02 23:00,3
30-07-02 22:00,5
30-07-02 21:00,5
30-07-02 20:00,6
30-07-02 19:00,4
30-07-02 18:00,7
30-07-02 17:00,7
30-07-02 16:00,15
30-07-02 15:00,12
30-07-02 14:00,10
30-07-02 13:00,13
30-07-02 12:00,12
30-07-02 11:00,12
30-07-02 10:00,18
30-07-02 09:00,50
30-07-02 08:00,28
30-07-02 07:00,30
30-07-02 06:00,24
30-07-02 05:00,17
30-07-02 04:00,8
30-07-02 03:00,2
30-07-02 02:00,3
30-07-02 01:00,6
30-07-02 00:00,9
29-07-02 23:00,11
29-07-02 22:00,3
29-07-02 21:00,10
29-07-02 20:00,8
29-07-02 19:00,3
29-07-02 18:00,10
29-07-02 17:00,10
29-07-02 16:00,14
29-07-02 15:00,14
29-07-02 14:00,8
29-07-02 13:00,17
29-07-02 12:00,15
29-07-02 11:00,13
29-07-02 10:00,23
29-07-02 09:00,18
29-07-02 08:00,28
29-07-02 07:00,42
29-07-02 06:00,37
29-07-02 05:00,21
29-07-02 04:00,8
29-07-02 03:00,4
29-07-02 02:00,6
29-07-02 01:00,3
29-07-02 00:00,5
28-07-02 23:00,9
28-07-02 22:00,11
28-07-02 21:00,7
28-07-02 20:00,10
28-07-02 19:00,14
28-07-02 18:00,10
28-07-02 17:00,7
28-07-02 16:00,9
28-07-02 15:00,9
28-07-02 14:00,18
