Datum Zeit,Leipzig-Luetzner Straße NO
,µg/m³
01-01-16 00:00,27
31-12-15 23:00,27
31-12-15 22:00,26
31-12-15 21:00,8
31-12-15 20:00,5
31-12-15 19:00,13
31-12-15 18:00,23
31-12-15 17:00,39
31-12-15 16:00,27
31-12-15 15:00,7
31-12-15 14:00,8
31-12-15 13:00,5
31-12-15 12:00,7
31-12-15 11:00,12
31-12-15 10:00,27
31-12-15 09:00,16
31-12-15 08:00,19
31-12-15 07:00,37
31-12-15 06:00,27
31-12-15 05:00,23
31-12-15 04:00,29
31-12-15 03:00,21
31-12-15 02:00,10
31-12-15 01:00,7
31-12-15 00:00,8
30-12-15 23:00,12
30-12-15 22:00,18
30-12-15 21:00,22
30-12-15 20:00,24
30-12-15 19:00,35
30-12-15 18:00,41
30-12-15 17:00,44
30-12-15 16:00,45
30-12-15 15:00,41
30-12-15 14:00,16
30-12-15 13:00,28
30-12-15 12:00,29
30-12-15 11:00,41
30-12-15 10:00,34
30-12-15 09:00,60
30-12-15 08:00,34
30-12-15 07:00,27
30-12-15 06:00,21
30-12-15 05:00,14
30-12-15 04:00,7
30-12-15 03:00,6
30-12-15 02:00,2
30-12-15 01:00,3
30-12-15 00:00,6
29-12-15 23:00,10
29-12-15 22:00,14
29-12-15 21:00,43
29-12-15 20:00,76
29-12-15 19:00,67
29-12-15 18:00,76
29-12-15 17:00,85
29-12-15 16:00,77
29-12-15 15:00,92
29-12-15 14:00,60
29-12-15 13:00,46
29-12-15 12:00,93
29-12-15 11:00,70
29-12-15 10:00,96
29-12-15 09:00,59
29-12-15 08:00,37
29-12-15 07:00,24
29-12-15 06:00,23
29-12-15 05:00,13
29-12-15 04:00,4
29-12-15 03:00,7
29-12-15 02:00,12
29-12-15 01:00,6
29-12-15 00:00,11
28-12-15 23:00,11
28-12-15 22:00,19
28-12-15 21:00,25
28-12-15 20:00,49
28-12-15 19:00,65
28-12-15 18:00,102
28-12-15 17:00,69
28-12-15 16:00,94
28-12-15 15:00,66
28-12-15 14:00,47
28-12-15 13:00,82
28-12-15 12:00,68
28-12-15 11:00,71
28-12-15 10:00,88
28-12-15 09:00,78
28-12-15 08:00,36
28-12-15 07:00,23
28-12-15 06:00,27
28-12-15 05:00,15
28-12-15 04:00,3
28-12-15 03:00,1
28-12-15 02:00,7
28-12-15 01:00,8
28-12-15 00:00,10
27-12-15 23:00,12
27-12-15 22:00,19
27-12-15 21:00,18
27-12-15 20:00,11
27-12-15 19:00,12
27-12-15 18:00,22
27-12-15 17:00,14
27-12-15 16:00,18
27-12-15 15:00,17
27-12-15 14:00,14
27-12-15 13:00,16
27-12-15 12:00,15
27-12-15 11:00,8
27-12-15 10:00,4
27-12-15 09:00,3
27-12-15 08:00,1
27-12-15 07:00,1
27-12-15 06:00,1
27-12-15 05:00,2
27-12-15 04:00,1
27-12-15 03:00,1
27-12-15 02:00,17
27-12-15 01:00,31
27-12-15 00:00,10
26-12-15 23:00,11
26-12-15 22:00,7
26-12-15 21:00,13
26-12-15 20:00,5
26-12-15 19:00,20
26-12-15 18:00,22
26-12-15 17:00,13
26-12-15 16:00,18
26-12-15 15:00,13
26-12-15 14:00,9
26-12-15 13:00,15
26-12-15 12:00,9
26-12-15 11:00,17
26-12-15 10:00,12
26-12-15 09:00,6
26-12-15 08:00,1
26-12-15 07:00,3
26-12-15 06:00,3
26-12-15 05:00,2
26-12-15 04:00,3
26-12-15 03:00,1
26-12-15 02:00,7
26-12-15 01:00,4
26-12-15 00:00,11
25-12-15 23:00,9
25-12-15 22:00,16
25-12-15 21:00,10
25-12-15 20:00,17
25-12-15 19:00,14
25-12-15 18:00,20
25-12-15 17:00,13
25-12-15 16:00,10
25-12-15 15:00,11
25-12-15 14:00,5
25-12-15 13:00,11
25-12-15 12:00,26
25-12-15 11:00,10
25-12-15 10:00,27
25-12-15 09:00,4
25-12-15 08:00,1
25-12-15 07:00,1
25-12-15 06:00,1
25-12-15 05:00,3
25-12-15 04:00,1
25-12-15 03:00,1
25-12-15 02:00,3
25-12-15 01:00,3
25-12-15 00:00,4
24-12-15 23:00,2
24-12-15 22:00,4
24-12-15 21:00,1
24-12-15 20:00,3
24-12-15 19:00,2
24-12-15 18:00,5
24-12-15 17:00,8
24-12-15 16:00,5
24-12-15 15:00,7
24-12-15 14:00,6
24-12-15 13:00,12
24-12-15 12:00,15
24-12-15 11:00,10
24-12-15 10:00,27
24-12-15 09:00,28
24-12-15 08:00,11
24-12-15 07:00,7
24-12-15 06:00,4
24-12-15 05:00,3
24-12-15 04:00,1
24-12-15 03:00,5
24-12-15 02:00,4
24-12-15 01:00,4
24-12-15 00:00,11
23-12-15 23:00,20
23-12-15 22:00,30
23-12-15 21:00,31
23-12-15 20:00,28
23-12-15 19:00,38
23-12-15 18:00,34
23-12-15 17:00,40
23-12-15 16:00,44
23-12-15 15:00,46
23-12-15 14:00,53
23-12-15 13:00,55
23-12-15 12:00,64
23-12-15 11:00,44
23-12-15 10:00,38
23-12-15 09:00,34
23-12-15 08:00,10
23-12-15 07:00,21
23-12-15 06:00,6
23-12-15 05:00,5
23-12-15 04:00,6
23-12-15 03:00,4
23-12-15 02:00,10
23-12-15 01:00,7
23-12-15 00:00,2
22-12-15 23:00,5
22-12-15 22:00,7
22-12-15 21:00,9
22-12-15 20:00,9
22-12-15 19:00,40
22-12-15 18:00,15
22-12-15 17:00,57
22-12-15 16:00,44
22-12-15 15:00,45
22-12-15 14:00,47
22-12-15 13:00,47
22-12-15 12:00,55
22-12-15 11:00,33
22-12-15 10:00,43
22-12-15 09:00,55
22-12-15 08:00,35
22-12-15 07:00,40
22-12-15 06:00,6
22-12-15 05:00,7
22-12-15 04:00,1
22-12-15 03:00,1
22-12-15 02:00,1
22-12-15 01:00,3
22-12-15 00:00,6
21-12-15 23:00,11
21-12-15 22:00,5
21-12-15 21:00,13
21-12-15 20:00,13
21-12-15 19:00,19
21-12-15 18:00,29
21-12-15 17:00,25
21-12-15 16:00,56
21-12-15 15:00,61
21-12-15 14:00,64
21-12-15 13:00,66
21-12-15 12:00,62
21-12-15 11:00,53
21-12-15 10:00,121
21-12-15 09:00,125
21-12-15 08:00,60
21-12-15 07:00,30
21-12-15 06:00,19
21-12-15 05:00,9
21-12-15 04:00,5
21-12-15 03:00,4
21-12-15 02:00,7
21-12-15 01:00,5
21-12-15 00:00,4
20-12-15 23:00,2
20-12-15 22:00,6
20-12-15 21:00,9
20-12-15 20:00,10
20-12-15 19:00,9
20-12-15 18:00,5
20-12-15 17:00,4
20-12-15 16:00,10
20-12-15 15:00,20
20-12-15 14:00,14
20-12-15 13:00,8
20-12-15 12:00,6
20-12-15 11:00,6
20-12-15 10:00,4
20-12-15 09:00,6
20-12-15 08:00,5
20-12-15 07:00,7
20-12-15 06:00,5
20-12-15 05:00,6
20-12-15 04:00,5
20-12-15 03:00,6
20-12-15 02:00,11
20-12-15 01:00,16
20-12-15 00:00,7
19-12-15 23:00,5
19-12-15 22:00,9
19-12-15 21:00,30
19-12-15 20:00,21
19-12-15 19:00,15
19-12-15 18:00,28
19-12-15 17:00,45
19-12-15 16:00,22
19-12-15 15:00,31
19-12-15 14:00,37
19-12-15 13:00,34
19-12-15 12:00,20
19-12-15 11:00,13
19-12-15 10:00,21
19-12-15 09:00,20
19-12-15 08:00,16
19-12-15 07:00,7
19-12-15 06:00,4
19-12-15 05:00,4
19-12-15 04:00,12
19-12-15 03:00,12
19-12-15 02:00,19
19-12-15 01:00,23
19-12-15 00:00,32
18-12-15 23:00,33
18-12-15 22:00,54
18-12-15 21:00,57
18-12-15 20:00,68
18-12-15 19:00,37
18-12-15 18:00,38
18-12-15 17:00,31
18-12-15 16:00,57
18-12-15 15:00,52
18-12-15 14:00,89
18-12-15 13:00,93
18-12-15 12:00,67
18-12-15 11:00,132
18-12-15 10:00,24
18-12-15 09:00,18
18-12-15 08:00,24
18-12-15 07:00,8
18-12-15 06:00,13
18-12-15 05:00,7
18-12-15 04:00,2
18-12-15 03:00,2
18-12-15 02:00,2
18-12-15 01:00,5
18-12-15 00:00,6
17-12-15 23:00,18
17-12-15 22:00,21
17-12-15 21:00,32
17-12-15 20:00,37
17-12-15 19:00,43
17-12-15 18:00,96
17-12-15 17:00,93
17-12-15 16:00,63
17-12-15 15:00,19
17-12-15 14:00,58
17-12-15 13:00,118
17-12-15 12:00,115
17-12-15 11:00,111
17-12-15 10:00,114
17-12-15 09:00,59
17-12-15 08:00,116
17-12-15 07:00,96
17-12-15 06:00,61
17-12-15 05:00,47
17-12-15 04:00,20
17-12-15 03:00,11
17-12-15 02:00,5
17-12-15 01:00,5
17-12-15 00:00,5
16-12-15 23:00,7
16-12-15 22:00,7
16-12-15 21:00,8
16-12-15 20:00,7
16-12-15 19:00,12
16-12-15 18:00,18
16-12-15 17:00,23
16-12-15 16:00,27
16-12-15 15:00,46
16-12-15 14:00,46
16-12-15 13:00,34
16-12-15 12:00,28
16-12-15 11:00,32
16-12-15 10:00,57
16-12-15 09:00,78
16-12-15 08:00,78
16-12-15 07:00,59
16-12-15 06:00,23
16-12-15 05:00,15
16-12-15 04:00,20
16-12-15 03:00,29
16-12-15 02:00,34
16-12-15 01:00,91
16-12-15 00:00,110
15-12-15 23:00,185
15-12-15 22:00,173
15-12-15 21:00,174
15-12-15 20:00,216
15-12-15 19:00,222
15-12-15 18:00,203
15-12-15 17:00,204
15-12-15 16:00,235
15-12-15 15:00,124
15-12-15 14:00,105
15-12-15 13:00,110
15-12-15 12:00,151
15-12-15 11:00,127
15-12-15 10:00,115
15-12-15 09:00,117
15-12-15 08:00,114
15-12-15 07:00,99
15-12-15 06:00,67
15-12-15 05:00,30
15-12-15 04:00,4
15-12-15 03:00,17
15-12-15 02:00,3
15-12-15 01:00,3
15-12-15 00:00,6
14-12-15 23:00,8
14-12-15 22:00,10
14-12-15 21:00,34
14-12-15 20:00,67
14-12-15 19:00,85
14-12-15 18:00,106
14-12-15 17:00,124
14-12-15 16:00,108
14-12-15 15:00,98
14-12-15 14:00,103
14-12-15 13:00,158
14-12-15 12:00,125
14-12-15 11:00,112
14-12-15 10:00,204
14-12-15 09:00,251
14-12-15 08:00,211
14-12-15 07:00,146
14-12-15 06:00,96
14-12-15 05:00,62
14-12-15 04:00,31
14-12-15 03:00,12
14-12-15 02:00,7
14-12-15 01:00,13
14-12-15 00:00,20
13-12-15 23:00,86
13-12-15 22:00,54
13-12-15 21:00,58
13-12-15 20:00,103
13-12-15 19:00,52
13-12-15 18:00,56
13-12-15 17:00,53
13-12-15 16:00,36
13-12-15 15:00,33
13-12-15 14:00,26
13-12-15 13:00,19
